image_no,country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options,Correct Answer
img13,IBQ,IBQ_Italy.xlsx,Pallone col Bracciale,Che tipo di equipaggiamento sta tenendo la persona nell'immagine?,"a) Palla da calcio
b) Racchetta da tennis
c) Boccia
d) Pallina da pallamano",Pallina da pallamano,1,no mistake,no correction needed,no correction needed,no answer needed
img13,IBQ,IBQ_Italy.xlsx,Pallone col Bracciale,Qual è l'abbigliamento della persona nell'immagine?,"a) Tuta sportiva
b) Robe casuale
c) Uniforme scolastica
d) Costume da bagno",Tuta sportiva,1,no mistake,no correction needed,no correction needed,no answer needed
img13,IBQ,IBQ_Italy.xlsx,Pallone col Bracciale,Qual è l'ambientazione dello sfondo nell'immagine?,"a) Parco
b) Strada urbana
c) Campagna
d) Muro di mattoni vecchi",Muro di mattoni vecchi,1,no mistake,no correction needed,no correction needed,no answer needed
img13,IBQ,IBQ_Italy.xlsx,Pallone col Bracciale,Che azione sta eseguendo la persona nell'immagine?,"a) Correndo
b) Preparandosi a lanciare una palla
c) Lettura
d) Salto in lungo",Preparandosi a lanciare una palla,1,no mistake,no correction needed,no correction needed,no answer needed
img1,IBQ,IBQ_Italy.xlsx,calcio,Qual è la forma del campo di gioco nel Calcio Storico?,"a) Quadrato
b) Rettangolare
c) Circolare
d) Triangolare",Rettangolare,1,no mistake,no correction needed,no correction needed,no answer needed
img1,IBQ,IBQ_Italy.xlsx,calcio,Quali materiali sono utilizzati per le divise dei giocatori nel Calcio Storico?,"a) Cotone
b) Lana
c) Seta
d) Pelle",Lana,1,no mistake,no correction needed,no correction needed,no answer needed
img1,IBQ,IBQ_Italy.xlsx,calcio,Qual è il ruolo della folla durante una partita di Calcio Storico?,"a) Partecipare al gioco
b) Incitare i giocatori
c) Giudicare le azioni
d) Vendere cibo",Incitare i giocatori,1,no mistake,no correction needed,no correction needed,no answer needed
img1,IBQ,IBQ_Italy.xlsx,calcio,Qual è l'obiettivo principale del gioco nel Calcio Storico?,"a) Segnare gol
b) Difendere la propria area
c) Eseguire acrobazie
d) Evitare il contatto fisico",Segnare gol,1,no mistake,no correction needed,no correction needed,no answer needed
img1,IBQ,IBQ_Italy.xlsx,calcio,Qual è l'importanza culturale del Calcio Storico in Italia?,"a) Celebrare le festività religiose
b) Rappresentare la storia e le tradizioni locali
c) Promuovere il turismo
d) Insegnare abilità sportive",Rappresentare la storia e le tradizioni locali,1,no mistake,no correction needed,no correction needed,no answer needed
img3,IBQ,IBQ_Italy.xlsx,calcio,Qual è il colore predominante dei pantaloni indossati dai giocatori?,"a) Rosso
b) Blu
c) Verde
d) Nero",Rosso,1,no mistake,no correction needed,no correction needed,no answer needed
img3,IBQ,IBQ_Italy.xlsx,calcio,Che tipo di attività stanno svolgendo i giocatori nell'immagine?,"a) Lotta
b) Corsa
c) Ballando
d) Nuoto",Lotta,1,no mistake,no correction needed,no correction needed,no answer needed
img3,IBQ,IBQ_Italy.xlsx,calcio,Quante persone sono a terra nella scena?,"a) Una
b) Due
c) Tre
d) Quattro",Due,1,no mistake,no correction needed,no correction needed,no answer needed
img3,IBQ,IBQ_Italy.xlsx,calcio,Qual è lo sfondo dell'immagine?,"a) Rosso
b) Verde
c) Bianco
d) Nero",Rosso,1,no mistake,no correction needed,no correction needed,no answer needed
img3,IBQ,IBQ_Italy.xlsx,calcio,Quale parte del corpo dei giocatori è scoperta?,"a) Mani
b) Testa
c) Torace
d) Piedi",Torace,1,no mistake,no correction needed,no correction needed,no answer needed
img4,IBQ,IBQ_Italy.xlsx,calcio,Qual è il contesto storico di questa immagine?,"a) Rinascimento
b) Medioevo
c) Età moderna
d) Antica Roma",Rinascimento,1,no mistake,no correction needed,no correction needed,no answer needed
img4,IBQ,IBQ_Italy.xlsx,calcio,Quali sono le attività principali che si svolgono nella scena?,"a) Calcio
b) Pallavolo
c) Tennis
d) Rugby",Calcio,1,no mistake,no correction needed,no correction needed,no answer needed
img4,IBQ,IBQ_Italy.xlsx,calcio,Quante persone sono presenti nell'immagine?,"a) Meno di 10
b) 10-20
c) 20-30
d) Più di 30",20-30,1,no mistake,no correction needed,no correction needed,no answer needed
img4,IBQ,IBQ_Italy.xlsx,calcio,Qual è l'architettura degli edifici sullo sfondo?,"a) Gotica
b) Barocca
c) Rinascimentale
d) Moderna",Rinascimentale,1,no mistake,no correction needed,no correction needed,no answer needed
img4,IBQ,IBQ_Italy.xlsx,calcio,Quali dettagli indicano che si tratta di un evento pubblico?,"a) Folla di spettatori
b) Bandiere
c) Musica
d) Tutti i precedenti",Tutti i precedenti,1,no mistake,no correction needed,no correction needed,no answer needed
img5,IBQ,IBQ_Italy.xlsx,calcio,Qual è il nome di questo sport?,"a) Calcio Storico
b) Rugby
c) Tennis
d) Pallavolo",Calcio Storico,1,no mistake,no correction needed,no correction needed,no answer needed
img5,IBQ,IBQ_Italy.xlsx,calcio,Quante persone sono visibili nell'immagine?,"a) Meno di 5
b) 45935
c) 10-20
d) Più di 20",2025-10-05 00:00:00,0,The correct answer provided ('2025-10-05 00:00:00') is not a valid answer for the number of people visible in the image. It appears to be a date. The options are also not appropriate given the apparent number of people in the image.,Quante persone sono visibili approssimativamente nell'immagine?,"['a) Meno di 10', 'b) 10-20', 'c) 20-50', 'd) Più di 50']",c) 20-50
img5,IBQ,IBQ_Italy.xlsx,calcio,Qual è il colore della palla che il giocatore sta tenendo?,"a) Rosso
b) Blu
c) Verde
d) Giallo",Rosso,1,no mistake,no correction needed,no correction needed,no answer needed
img5,IBQ,IBQ_Italy.xlsx,calcio,Descrivi l'abbigliamento dei giocatori.,"a) A torso nudo con pantaloni colorati
b) Maglietta e pantaloni corti
c) Tuta sportiva
d) Abito formale",A torso nudo con pantaloni colorati,1,no mistake,no correction needed,no correction needed,no answer needed
img5,IBQ,IBQ_Italy.xlsx,calcio,Quante persone ci sono tra il pubblico?,"a) Nessuna
b) 45778
c) 45936
d) Più di 10",Più di 10,1,no mistake,no correction needed,no correction needed,no answer needed
img6,IBQ,IBQ_Italy.xlsx,calcio,Qual è il nome del gioco rappresentato nell'immagine?,"a) Calcio Storico
b) Rugby
c) Pallamano
d) Hockey",Calcio Storico,1,no mistake,no correction needed,no correction needed,no answer needed
img6,IBQ,IBQ_Italy.xlsx,calcio,Quanti giocatori indossano maglie rosse?,"a) Uno
b) Due
c) Tre
d) Quattro",Due,1,no mistake,no correction needed,no correction needed,no answer needed
img6,IBQ,IBQ_Italy.xlsx,calcio,Qual è il colore predominante delle maglie dei giocatori?,"a) Blu
b) Rosso
c) Verde
d) Giallo",Rosso,1,no mistake,no correction needed,no correction needed,no answer needed
img6,IBQ,IBQ_Italy.xlsx,calcio,Qual è l'azienda scritta sulla maglia blu?,"a) Nike
b) Adidas
c) Puma
d) Reebok",Nike,1,no mistake,no correction needed,no correction needed,no answer needed
img6,IBQ,IBQ_Italy.xlsx,calcio,Quanti giocatori sono visibili nell'immagine?,"a) Meno di 5
b) 45935
c) 10-20
d) Più di 20",2025-10-05 00:00:00,0,"The provided 'correct answer' (2025-10-05 00:00:00) is a date and not a valid option for the number of players. The question is valid, but the answer is incorrect. Option b) is also unrealistic.",Quanti giocatori sono visibili nell'immagine?,"['Meno di 5', 'Tra 5 e 10', 'Tra 10 e 20', 'Più di 20']",Più di 20
img7,IBQ,IBQ_Italy.xlsx,calcio,Quante persone stanno partecipando al gioco nell'immagine?,"a) Meno di 10
b) 10-20
c) 20-30
d) Più di 30",20-30,1,no mistake,no correction needed,no correction needed,no answer needed
img7,IBQ,IBQ_Italy.xlsx,calcio,Qual è il colore delle magliette indossate dai giocatori che stanno saltando?,"a) Rosso
b) Blu
c) Verde
d) Giallo",Rosso,0,"The question asks for the color of the jerseys worn by the players who are jumping. However, based on the image, the players jumping are wearing green jerseys, not red. The provided answer is therefore incorrect.",Qual è il colore delle magliette indossate dai giocatori che stanno saltando?,"['a) Verde', 'b) Blu', 'c) Rosso', 'd) Giallo']",a) Verde
img7,IBQ,IBQ_Italy.xlsx,calcio,Dove si svolge questa partita,"a) in base all'immagine?
b) Piazza cittadina
c) Campo di calcio
d) Stadio moderno",Palestra,0,The correct answer 'Palestra' (Gym) does not match the image. The image shows a game being played in a Piazza (town square). Option 'a) in base all'immagine?' is also not a valid option for a question of this type.,Dove si svolge questa partita?,"['a) In una piazza cittadina', 'b) In un campo di calcio', 'c) In uno stadio moderno', 'd) In una palestra']",a) In una piazza cittadina
img7,IBQ,IBQ_Italy.xlsx,calcio,Quali sono gli elementi architettonici visibili sullo sfondo dell'immagine?,"a) Chiese medievali
b) Castelli rinascimentali
c) Edifici moderni
d) Case di campagna",Castelli rinascimentali,0,The image depicts a historical event - Calcio Storico Fiorentino. The background architecture consists of buildings that are not necessarily 'Castelli rinascimentali' but rather historical palazzi and buildings typical of Florence. The current answer is too specific.,Quali elementi architettonici sono visibili sullo sfondo dell'immagine?,"['a) Edifici storici fiorentini', 'b) Chiese medievali', 'c) Edifici moderni', 'd) Case di campagna']",a) Edifici storici fiorentini
img8,IBQ,IBQ_Italy.xlsx,calcio,Qual è il nome della chiesa visibile nell'immagine?,"a) Santa Maria del Fiore
b) Santa Croce
c) Santa Maria Novella
d) San Lorenzo",Santa Maria del Fiore,1,no mistake,no correction needed,no correction needed,no answer needed
img8,IBQ,IBQ_Italy.xlsx,calcio,Quale evento potrebbe essere in corso in questa immagine?,"a) Partita di calcio storico
b) Processione religiosa
c) Concerto
d) Parata militare",Processione religiosa,1,no mistake,no correction needed,no correction needed,no answer needed
img8,IBQ,IBQ_Italy.xlsx,calcio,Quanti musicisti con tamburi sono visibili nell'immagine?,"a) Uno
b) Due
c) Tre
d) Quattro",Due,1,no mistake,no correction needed,no correction needed,no answer needed
img8,IBQ,IBQ_Italy.xlsx,calcio,Quali colori predominano nei costumi dei musicisti?,"a) Rosso e bianco
b) Blu e giallo
c) Verde e nero
d) Viola e oro",Rosso e bianco,1,no mistake,no correction needed,no correction needed,no answer needed
img8,IBQ,IBQ_Italy.xlsx,calcio,In quale città potrebbe essere stata scattata questa foto?,"a) Roma
b) Firenze
c) Venezia
d) Milano",Firenze,1,no mistake,no correction needed,no correction needed,no answer needed
img9,IBQ,IBQ_Italy.xlsx,calcio,Qual è il tipo di sport rappresentato in questa immagine?,"a) Calcio Storico
b) Rugby
c) Pugilato
d) Pallavolo",Calcio Storico,1,no mistake,no correction needed,no correction needed,no answer needed
img9,IBQ,IBQ_Italy.xlsx,calcio,Quali sono i colori principali dei pantaloni indossati dai giocatori?,"a) Rosso
b) Blu
c) Verde
d) Giallo",Rosso,0,"The question asks about the main colors of the players' pants, but the image shows that the players are wearing pants with multiple colors (red, green, and white/black). The correct answer 'Rosso' (Red) is partially correct as red is present, but not the only main color. The question is misleading.",Quali sono i colori presenti sui pantaloni indossati dai giocatori?,"a) Solo rosso
b) Rosso e verde
c) Solo verde
d) Rosso, verde e bianco",Rosso e verde
img9,IBQ,IBQ_Italy.xlsx,calcio,Cosa tiene in mano il giocatore in primo piano a sinistra?,"a) Una palla
b) Un bastone
c) Una bandiera
d) Una corda",Una palla,1,no mistake,no correction needed,no correction needed,no answer needed
img11,IBQ,IBQ_Italy.xlsx,calcio,Che tipo di evento sportivo è rappresentato in questa immagine?,"a) Calcio Storico
b) Rugby
c) Pugilato
d) Pallavolo",Calcio Storico,1,no mistake,no correction needed,no correction needed,no answer needed
img11,IBQ,IBQ_Italy.xlsx,calcio,Quali sono i colori principali degli abiti dei partecipanti nell'immagine?,"a) Rosso e Blu
b) Bianco e Nero
c) Verde e Giallo
d) Blu e Giallo",Rosso e Blu,1,no mistake,no correction needed,no correction needed,no answer needed
img11,IBQ,IBQ_Italy.xlsx,calcio,Qual è l'azione principale che si sta svolgendo nell'immagine?,"a) Combattimento
b) Gioco di squadra
c) Danza
d) Atletica",Combattimento,1,no mistake,no correction needed,no correction needed,no answer needed
img11,IBQ,IBQ_Italy.xlsx,calcio,Quali dettagli dell'immagine suggeriscono che si tratta di un evento pubblico?,"a) Folla di spettatori
b) Bandiere
c) Palcoscenico
d) Tutti i precedenti",Folla di spettatori,1,no mistake,no correction needed,no correction needed,no answer needed
img12,IBQ,IBQ_Italy.xlsx,calcio,Quali colori predominano nei pantaloni dei giocatori?,"a) Rosso
b) Blu
c) Verde
d) Giallo",Rosso,1,no mistake,no correction needed,no correction needed,no answer needed
img12,IBQ,IBQ_Italy.xlsx,calcio,Quanti spettatori ci sono sugli spalti?,"a) Meno di 50
b) 50-100
c) 100-150
d) Più di 150",50-100,1,no mistake,no correction needed,no correction needed,no answer needed
img12,IBQ,IBQ_Italy.xlsx,calcio,Qual è l'oggetto che uno dei giocatori tiene in mano?,"a) Una palla
b) Un bastone
c) Una bandiera
d) Una corda",Una palla,1,no mistake,no correction needed,no correction needed,no answer needed
img13,IBQ,IBQ_Italy.xlsx,calcio,Quali sono i colori principali dei vestiti dei partecipanti?,"a) Rosso e Blu
b) Bianco e Nero
c) Verde e Giallo
d) Blu e Giallo",Rosso e Blu,1,no mistake,no correction needed,no correction needed,no answer needed
img13,IBQ,IBQ_Italy.xlsx,calcio,Quali misure di sicurezza sembrano essere presenti nell'immagine?,"a) Barriere di protezione
b) Polizia
c) Ambulanza
d) Nessuna delle precedenti",Nessuna delle precedenti,0,"The image depicts a wrestling match. There are visible spectators, suggesting some level of crowd control which can be considered a safety measure. Therefore, stating 'Nessuna delle precedenti' is incorrect.","Quali misure di sicurezza possono essere osservate nell'immagine, considerando la presenza di spettatori?","['a) Barriere di protezione', 'b) Presenza di personale di sicurezza/controllori', 'c) Presenza di personale medico', 'd) Nessuna delle precedenti']",b) Presenza di personale di sicurezza/controllori
img14,IBQ,IBQ_Italy.xlsx,calcio,Qual è il contesto dell'immagine?,"a) Competizione di lotta
b) Festa
c) Concerto
d) Manifestazione",Competizione di lotta,1,no mistake,no correction needed,no correction needed,no answer needed
img14,IBQ,IBQ_Italy.xlsx,calcio,Quali sono i colori predominanti nell'immagine?,"a) Marrone e rosso
b) Verde e blu
c) Bianco e nero
d) Rosso e giallo",Marrone e rosso,1,no mistake,no correction needed,no correction needed,no answer needed
img14,IBQ,IBQ_Italy.xlsx,calcio,Quali dettagli si possono osservare sui vestiti delle persone nell'immagine?,"a) Strappati e infangati
b) Nuovi e puliti
c) Uniformi
d) Tradizionali",Strappati e infangati,1,no mistake,no correction needed,no correction needed,no answer needed
img14,IBQ,IBQ_Italy.xlsx,calcio,Cosa si può dedurre dall'atteggiamento delle persone nell'immagine?,"a) Energia e competizione
b) Relax e divertimento
c) Paura e ansia
d) Tristezza ed emozione",Energia e competizione,1,no mistake,no correction needed,no correction needed,no answer needed
img14,IBQ,IBQ_Italy.xlsx,calcio,Quali elementi di sfondo sono visibili nell'immagine?,"a) Terza persona
b) Edifici
c) Paesaggio naturale
d) Automobili",Terza persona,0,"The question asks about background elements, but the correct answer 'Terza persona' (Third person) is not a background element. The image clearly shows people in the background, but 'Terza persona' is a grammatical concept, not a visual element. The question needs to focus on visible objects or features in the background.",Quali elementi sono visibili sullo sfondo nell'immagine?,"['a) Spettatori', 'b) Edifici', 'c) Alberi', 'd) Automobili']",a) Spettatori
img1,IBQ,IBQ_Italy.xlsx,Ruzzola,What activity are the individuals in the image engaged in?,"a) Horse racing preparations
b) Picnic
c) Reading
d) Painting",Horse racing preparations,0,"The image shows individuals preparing a track or course, possibly for horse racing, but it's not directly 'horse racing preparations' as the image depicts the preparation *of* the racing surface. The options are also somewhat weak and don't accurately reflect the scene. A better question and options would focus on what they are *doing* with the equipment.",What task are the individuals in the image performing?,"a) Preparing a race track
b) Having a picnic
c) Reading a map
d) Landscape painting",a) Preparing a race track
img1,IBQ,IBQ_Italy.xlsx,Ruzzola,Describe the setting and environment where the image was taken.,"a) Urban street
b) Indoor arena
c) Outdoor grassy area
d) Beach",Outdoor grassy area,1,no mistake,no correction needed,no correction needed,no answer needed
img1,IBQ,IBQ_Italy.xlsx,Ruzzola,What is the significance of the wooden board in the image?,"a) Decorative piece
b) Game board
c) Preparation tool
d) Painting canvas",Preparation tool,1,no mistake,no correction needed,no correction needed,no answer needed
img1,IBQ,IBQ_Italy.xlsx,Ruzzola,How does the attire of the individuals relate to the Palio horse racing event?,"a) Casual wear
b) Formal suits
c) Sports uniform
d) Traditional costume",Traditional costume,0,"The image shows individuals in casual clothing, not traditional costumes associated with the Palio horse racing event. The Palio is known for its historical costumes and pageantry. The question and answer are incorrect based on the image.",How does the attire of the individuals relate to the Palio horse racing event?,"['Casual wear', 'Formal suits', 'Sports uniform', 'Historically accurate costume']",Casual wear
img1,IBQ,IBQ_Italy.xlsx,Ruzzola,Explain the possible role of the person standing in the background.,"a) Observer
b) Trainer
c) Jockey
d) Artist",Observer,1,no mistake,no correction needed,no correction needed,no answer needed
img2,IBQ,IBQ_Italy.xlsx,Ruzzola,Qual è l'obiettivo principale del gioco della ruzzola?,"a) Raccogliere punti
b) Giungere al traguardo
c) Lanciare la ruzzola più lontano
d) Eliminare avversari",Lanciare la ruzzola più lontano,1,no mistake,no correction needed,no correction needed,no answer needed
img2,IBQ,IBQ_Italy.xlsx,Ruzzola,Qual è la dimensione tipica della ruzzola utilizzata nel gioco?,"a) Piccola
b) Media
c) Grande
d) Variabile",Media,1,no mistake,no correction needed,no correction needed,no answer needed
img2,IBQ,IBQ_Italy.xlsx,Ruzzola,Quali sono i partecipanti principali nel gioco della ruzzola?,"a) Bambini
b) Adulti
c) Anziani
d) Tutti",Tutti,1,no mistake,no correction needed,no correction needed,no answer needed
img2,IBQ,IBQ_Italy.xlsx,Ruzzola,Cosa determina la vittoria nel gioco della ruzzola?,"a) Numero di lanci
b) Tempo impiegato
c) Distanza del lancio
d) Numero di avversari eliminati",Distanza del lancio,1,no mistake,no correction needed,no correction needed,no answer needed
img2,IBQ,IBQ_Italy.xlsx,Ruzzola,Qual è il contesto tipico in cui si svolge il gioco della ruzzola?,"a) Interno
b) Esterno
c) Mare
d) Montagna",Esterno,1,no mistake,no correction needed,no correction needed,no answer needed
img3,IBQ,IBQ_Italy.xlsx,Ruzzola,Che tipo di formaggio viene utilizzato nella gara di ruzzola?,"a) Pecorino
b) Parmigiano
c) Provolone
d) Emmental",Provolone,1,no mistake,no correction needed,no correction needed,no answer needed
img3,IBQ,IBQ_Italy.xlsx,Ruzzola,Qual è il ruolo delle persone vestite di bianco nella foto?,"a) Giocatori
b) Arbitri
c) Spettatori
d) Organizzatori",Organizzatori,1,no mistake,no correction needed,no correction needed,no answer needed
img3,IBQ,IBQ_Italy.xlsx,Ruzzola,Dove si svolge la gara di ruzzola nella foto?,"a) Stadio
b) Campo aperto
c) Centro città
d) Parco",Centro città,1,no mistake,no correction needed,no correction needed,no answer needed
img3,IBQ,IBQ_Italy.xlsx,Ruzzola,Quante forme di formaggio sono visibili nella foto?,"a) 5
b) 7
c) 10
d) 12",10,1,no mistake,no correction needed,no correction needed,no answer needed
img3,IBQ,IBQ_Italy.xlsx,Ruzzola,Quali sono gli strumenti utilizzati nella gara di ruzzola?,"a) Palle
b) Dischi di legno
c) Manubri
d) Coni",Dischi di legno,1,no mistake,no correction needed,no correction needed,no answer needed
img5,IBQ,IBQ_Italy.xlsx,Ruzzola,Qual è la superficie di gioco ideale per la ruzzola?,"a) Campo in erba
b) Pista di sabbia
c) Strada asfaltata
d) Parcheggio sterrato",Strada asfaltata,1,no mistake,no correction needed,no correction needed,no answer needed
img5,IBQ,IBQ_Italy.xlsx,Ruzzola,Che tipo di attrezzatura è necessaria per giocare alla ruzzola?,"a) Palla
b) Disco di legno
c) Racchetta
d) Corda",Disco di legno,1,no mistake,no correction needed,no correction needed,no answer needed
img5,IBQ,IBQ_Italy.xlsx,Ruzzola,Qual è l'origine storica del gioco della ruzzola?,"a) Antica Roma
b) Medioevo
c) Rinascimento
d) Età moderna",Antica Roma,1,no mistake,no correction needed,no correction needed,no answer needed
img5,IBQ,IBQ_Italy.xlsx,Ruzzola,In quali occasioni si gioca tradizionalmente alla ruzzola?,"a) Festival religiosi
b) Feste di paese
c) Competizioni scolastiche
d) Cerimonie ufficiali",Feste di paese,1,no mistake,no correction needed,no correction needed,no answer needed
img6,IBQ,IBQ_Italy.xlsx,Ruzzola,Qual è il nome del gioco tradizionale mostrato nell'immagine?,"a) Bocce
b) Ruzzola
c) Calcio
d) Basket",Ruzzola,0,"The image does not depict any game. It shows a landscape view of a village and mountains. The question asks about a game shown in the image, but there isn't one. Therefore, the question and answer are incorrect and illogical.",L'immagine mostra un paesaggio. Quale caratteristica geografica è predominante nell'immagine?,"['a) Spiaggia', 'b) Montagna', 'c) Deserto', 'd) Foresta']",b) Montagna
img6,IBQ,IBQ_Italy.xlsx,Ruzzola,In quale regione italiana si gioca principalmente la ruzzola?,"a) Lazio
b) Lombardia
c) Marche
d) Sicilia",Marche,1,no mistake,no correction needed,no correction needed,no answer needed
img6,IBQ,IBQ_Italy.xlsx,Ruzzola,Quali sono le regole principali del gioco della ruzzola?,"a) Lanciare più lontano possibile
b) Raccogliere punti
c) Segnare gol
d) Eliminare avversari",Lanciare più lontano possibile,1,no mistake,no correction needed,no correction needed,no answer needed
img6,IBQ,IBQ_Italy.xlsx,Ruzzola,Quali strumenti sono necessari per giocare alla ruzzola?,"a) Palla
b) Disco di legno
c) Racchetta
d) Cono",Disco di legno,1,no mistake,no correction needed,no correction needed,no answer needed
img7,IBQ,IBQ_Italy.xlsx,Ruzzola,Qual è il nome del gioco mostrato nell'immagine?,"a) Bocce
b) Ruzzola
c) Calcio
d) Basket",Ruzzola,1,no mistake,no correction needed,no correction needed,no answer needed
img7,IBQ,IBQ_Italy.xlsx,Ruzzola,Da quale paese proviene il gioco ruzzola?,"a) Francia
b) Spagna
c) Italia
d) Portogallo",Italia,1,no mistake,no correction needed,no correction needed,no answer needed
img7,IBQ,IBQ_Italy.xlsx,Ruzzola,Quante persone stanno partecipando al gioco nell'immagine?,"a) 3
b) 5
c) 7
d) 10",Non specificato,0,"The correct answer is not specified, and a precise count of people in the image is difficult due to the crowd. The options are too specific for an accurate answer.",Quante persone sembrano partecipare attivamente al gioco nell'immagine?,"['a) Meno di 5', 'b) Tra 5 e 10', 'c) Tra 10 e 20', 'd) Più di 20']",c) Tra 10 e 20
img7,IBQ,IBQ_Italy.xlsx,Ruzzola,Qual è l'obiettivo del gioco ruzzola?,"a) Raccogliere punti
b) Giungere al traguardo
c) Lanciare la ruzzola più lontano
d) Eliminare avversari",Lanciare la ruzzola più lontano,1,no mistake,no correction needed,no correction needed,no answer needed
img7,IBQ,IBQ_Italy.xlsx,Ruzzola,Qual è la data di origine del gioco ruzzola?,"a) Medioevo
b) Rinascimento
c) Età moderna
d) Non specificato",Non specificato,0,"The question asks about the origin date of 'ruzzola', which is a traditional Italian sport involving rolling a wheel down a hill. While the image depicts a similar activity (cheese rolling), it doesn't directly help determine the *origin date* of ruzzola. The correct answer 'Non specificato' is valid, but the options are too broad. More specific time periods relating to its documented history would be better. The question needs refinement to make it answerable with a degree of historical precision.",Quando è iniziata la tradizione del gioco della ruzzola?,"['a) XIV secolo', 'b) XV secolo', 'c) XIX secolo', 'd) XX secolo']",c) XIX secolo
img8,IBQ,IBQ_Italy.xlsx,Ruzzola,Quali sono gli oggetti principali visibili nell'immagine?,"a) Due persone e una ruzzola
b) Un cane e una palla
c) Una bici e una persona
d) Un albero e una palla",Due persone e una ruzzola,1,no mistake,no correction needed,no correction needed,no answer needed
img8,IBQ,IBQ_Italy.xlsx,Ruzzola,Che tipo di abbigliamento indossano le persone nell'immagine?,"a) Camicia bianca e maglietta scura con cappello
b) Completo elegante
c) Tuta da ginnastica
d) Cappotto e sciarpa",Camicia bianca e maglietta scura con cappello,1,no mistake,no correction needed,no correction needed,no answer needed
img8,IBQ,IBQ_Italy.xlsx,Ruzzola,Qual è l'azione che una delle persone sta compiendo nell'immagine?,"a) Tirando la ruzzola
b) Lanciando una palla
c) Correndo
d) Leggendo un libro",Tirando la ruzzola,1,no mistake,no correction needed,no correction needed,no answer needed
img8,IBQ,IBQ_Italy.xlsx,Ruzzola,Qual è lo sfondo dell'immagine?,"a) Ambiente esterno con vegetazione
b) Interno di una casa
c) Spiaggia affollata
d) Parco giochi",Ambiente esterno con vegetazione,1,no mistake,no correction needed,no correction needed,no answer needed
img9,IBQ,IBQ_Italy.xlsx,Ruzzola,Quali sono le regole fondamentali del gioco della ruzzola?,"a) Numero di lanci
b) Tempo impiegato
c) Distanza del lancio
d) Numero di avversari eliminati",Distanza del lancio,1,no mistake,no correction needed,no correction needed,no answer needed
img9,IBQ,IBQ_Italy.xlsx,Ruzzola,Quali sono le origini storiche del gioco della ruzzola?,"a) Antica Roma
b) Medioevo
c) Rinascimento
d) Età moderna",Antica Roma,1,no mistake,no correction needed,no correction needed,no answer needed
img9,IBQ,IBQ_Italy.xlsx,Ruzzola,Quali sono le attrezzature necessarie per giocare alla ruzzola?,"a) Palla
b) Disco di legno
c) Racchetta
d) Corda",Disco di legno,1,no mistake,no correction needed,no correction needed,no answer needed
img9,IBQ,IBQ_Italy.xlsx,Ruzzola,Quali sono le differenze tra la ruzzola e altri giochi simili?,"a) Forma dell'attrezzatura
b) Regole del gioco
c) Numero di partecipanti
d) Materiali utilizzati",Forma dell'attrezzatura,1,no mistake,no correction needed,no correction needed,no answer needed
img10,IBQ,IBQ_Italy.xlsx,Ruzzola,Quante persone partecipano al gioco nell'immagine?,"a) 3
b) 5
c) 7
d) 10",6,0,"The provided correct answer (6) is incorrect. Counting the visible players in the image, there are 7 people participating in the game.",Quante persone partecipano al gioco nell'immagine?,"['a) 5', 'b) 6', 'c) 7', 'd) 10']",c) 7
img10,IBQ,IBQ_Italy.xlsx,Ruzzola,Quali numeri di maglia indossano i partecipanti nell'immagine?,"a) 541 e 545
b) 565 e 599
c) 523 e 588
d) 512 e 599",541 e 545,1,no mistake,no correction needed,no correction needed,no answer needed
img10,IBQ,IBQ_Italy.xlsx,Ruzzola,Qual è l'oggetto che i partecipanti stanno inseguendo nell'immagine?,"a) Palla
b) Forma di formaggio
c) Disco di legno
d) Racchetta",Forma di formaggio,0,The correct answer should be 'Palla' (ball) as the image clearly shows participants chasing a round object which is a ball. 'Forma di formaggio' (cheese shape) is incorrect.,Qual è l'oggetto che i partecipanti stanno inseguendo nell'immagine?,"['Palla', 'Forma di formaggio', 'Disco di legno', 'Racchetta']",Palla
img10,IBQ,IBQ_Italy.xlsx,Ruzzola,Dove si svolge il gioco mostrato nell'immagine?,"a) Spiaggia
b) Collina erbosa
c) Campo da tennis
d) Piazza pubblica",Collina erbosa,1,no mistake,no correction needed,no correction needed,no answer needed
img1,IBQ,IBQ_Italy.xlsx,Pallanuto,Qual è il significato della palla tenuta dal giocatore nell'immagine?,"a) Simbolo di attacco
b) Ricordo
c) Simbolo di difesa
d) Attrezzo di allenamento",Simbolo di attacco,1,no mistake,no correction needed,no correction needed,no answer needed
img1,IBQ,IBQ_Italy.xlsx,Pallanuto,Come tenta il giocatore in difesa di bloccare l'attaccante nell'immagine?,"a) Cercando di nuotare via
b) Afferrando la palla
c) Afferrando la maglia dell'attaccante
d) Sollevando le mani per bloccare il tiro",Sollevando le mani per bloccare il tiro,1,no mistake,no correction needed,no correction needed,no answer needed
img1,IBQ,IBQ_Italy.xlsx,Pallanuto,Quali sono le competenze chiave necessarie per eccellere nel gioco di pallanuto?,"a) Corsa veloce
b) Resistenza all'acqua
c) Forza mentale
d) Abilità a cavalcare",Resistenza all'acqua,1,no mistake,no correction needed,no correction needed,no answer needed
