image_no,country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options,Correct Answer
chess_31,IBQ,India_IBQ.xlsx,Chess,चित्र में दिखाए गए खेल में प्रत्येक खिलाड़ी कितने घोड़ों के साथ खेल शुरू करता है?,"ए) 1, बी) 2, सी) 3, डी) 4",बी) 2,1,no mistake,no correction needed,no correction needed,no answer needed
chess_32,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल के लिए, उस स्थिति को क्या कहा जाता है, जहां खिलाड़ी के पास कोई वैध चाल नहीं होती, लेकिन उसका राजा शह में नहीं होता?","A) गतिरोध, B) शह और मात, C) त्यागपत्र, D) बराबरी",A) गतिरोध,1,no mistake,no correction needed,no correction needed,no answer needed
chess_32,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल में, यदि किसी खिलाड़ी का मोहरा अंतिम रैंक पर पहुंच जाए तो क्या होगा?","A) इसे खेल से हटा दिया जाता है, B) इसे दूसरे मोहरे में शामिल कर लिया जाता है, C) यह पीछे की ओर चला जाता है, D) यह मोहरा बना रहता है",B) यह किसी अन्य टुकड़े को बढ़ावा देता है,0,"The question refers to a 'मोहरा' (piece/pawn) reaching the last rank, which is characteristic of chess. The correct answer provided, 'यह किसी अन्य टुकड़े को बढ़ावा देता है' (it promotes to another piece), is indeed the rule in chess. However, the original question and answer are unclear. Also, the given correct answer is somewhat misleading as the promotion is 'to' another piece, not 'into' another piece. The language used in the options isn't optimal either.","चित्र में दिखाए गए खेल में, यदि कोई प्यादा अंतिम पंक्ति में पहुंच जाए तो क्या होगा?","['A) उसे खेल से हटा दिया जाता है', 'B) उसे किसी अन्य मोहरे में बदला जा सकत��� है', 'C) वह पीछे की ओर चला जाता है', 'D) वह वहीं बना रहता है']",B) उसे किसी अन्य मोहरे में बदला जा सकता है
chess_32,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल के लिए, जब दो मोहरे एक ही वर्ग पर आक्रमण करते हैं तो उसे क्या कहते हैं?","A) कांटा, B) पिन, C) कटार, D) दोहरा हमला",D) दोहरा हमला,1,no mistake,no correction needed,no correction needed,no answer needed
chess_32,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल के लिए, कौन सा टुकड़ा तिरछे चलने से प्रतिबंधित है?","A) रानी, ​​B) किश्ती, C) बिशप, D) राजा",बी) रूक,1,no mistake,no correction needed,no correction needed,no answer needed
chess_33,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल के लिए, राजा को दो वर्ग दूर किश्ती की ओर ले जाने तथा किश्ती को राजा के बगल में ले जाने के लिए क्या शब्द है?","ए) प्रमोशन, बी) एन पासेंट, सी) कैसलिंग, डी) फोर्क",सी) कैसलिंग,1,no mistake,no correction needed,no correction needed,no answer needed
chess_33,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल में, फूल्स मेट में कौन सा मोहरा चेकमेट देता है?","A) रानी, ​​B) किश्ती, C) प्यादा, D) घोड़ा",ए) रानी,1,no mistake,no correction needed,no correction needed,no answer needed
chess_33,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल में, किस मोहरे में अन्य मोहरों के ऊपर से कूदने की क्षमता है?","A) नाइट, B) बिशप, C) रूक, D) क्वीन",ए) नाइट,1,no mistake,no correction needed,no correction needed,no answer needed
chess_33,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल के लिए, कैसलिंग प्रक्रिया के दौरान राजा और किश्ती के एक ही पंक्ति में होने को क्या कहते हैं?","A) रैंक, B) फ़ाइल, C) लाइन, D) कॉलम",बी) फ़ाइल,1,no mistake,no correction needed,no correction needed,no answer needed
chess_34,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल में, क्या होता है जब एक मोहरा एन पासेंट नियम का उपयोग करके प्रतिद्वंद्वी के मोहरे को पकड़ लेता है?","A) मोहरा आगे बढ़ता है, B) मोहरा तिरछा चलता है, C) मोहरा क्षैतिज चलता है, D) मोहरा दो खाने चलता है",B) मोहरा तिरछे चलता है,1,no mistake,no correction needed,no correction needed,no answer needed
chess_34,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल के लिए, एक ही समय में एक ही टुकड़े से दो टुकड़ों पर हमला करने को क्या कहते हैं?","A) पिन, B) कांटा, C) कटार, D) दोहरा हमला",बी) कांटा,1,no mistake,no correction needed,no correction needed,no answer needed
chess_34,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल में, एक किश्ती एक बार में अधिकतम कितने वर्ग तक जा सकता है?","ए) 7, बी) 8, सी) 9, डी) असीमित",ए) 7,1,no mistake,no correction needed,no correction needed,no answer needed
chess_34,IBQ,India_IBQ.xlsx,Chess,चित्र में दिखाए गए खेल में कौन सा मोहरा केवल तिरछे ही चल सकता है?,"A) घोड़ा, B) रानी, ​​C) बिशप, D) रूक",C) बिशप,1,no mistake,no correction needed,no correction needed,no answer needed
chess_35,IBQ,India_IBQ.xlsx,Chess,चित्र में दिखाए गए खेल में 'कैसलिंग' का कौन सा भाग शामिल है?,"A) रानी, ​​B) बिशप, C) नाइट, D) राजा",D) राजा,1,no mistake,no correction needed,no correction needed,no answer needed
chess_35,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल के लिए, मानक शतरंज के मोहरों के मूल्यों में मोहरे का मूल्य क्या है?","ए) 1, बी) 3, सी) 5, डी) 9",ए) 1,1,no mistake,no correction needed,no correction needed,no answer needed
chess_35,IBQ,India_IBQ.xlsx,Chess,चित्र में दिखाए गए खेल में कौन सा मोहरा सीधी रेखा में नहीं चल सकता है?,"A) बिशप, B) नाइट, C) क्वीन, D) रूक",बी) नाइट,1,no mistake,no correction needed,no correction needed,no answer needed
chess_36,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल के लिए, बीजगणितीय संकेतन में नाइट चाल के लिए क्या संकेतन है?","ए) एन, बी) के, सी) आर, डी) क्यू",एक,1,no mistake,no correction needed,no correction needed,no answer needed
chess_36,IBQ,India_IBQ.xlsx,Chess,चित्र में दिखाए गए खेल में कौन सा मोहरा बोर्ड के केंद्र से सबसे अधिक वर्गों को नियंत्रित कर सकता है?,"A) बिशप, B) क्वीन, C) नाइट, D) रूक",बी) रानी,1,no mistake,no correction needed,no correction needed,no answer needed
chess_36,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल में, जब कोई खिलाड़ी स्थितिगत लाभ के लिए अपनी गोटी त्याग देता है तो उसे क्या कहते हैं?","A) गैम्बिट, B) पिन, C) स्क्यूअर, D) चेक",ए) गैम्बिट,1,no mistake,no correction needed,no correction needed,no answer needed
chess_36,IBQ,India_IBQ.xlsx,Chess,चित्र में दिखाए गए खेल के लिए शतरंज की बिसात पर कुल कितने वर्ग हैं?,"ए) 64, बी) 72, सी) 80, डी) 100",ए) 64,1,no mistake,no correction needed,no correction needed,no answer needed
chess_37,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल के लिए, एक मोहरे को दूसरे मोहरे में स्थानांतरित करने को क्या कहते हैं?","ए) शह और मात, बी) पदोन्नति, सी) गतिरोध, डी) एन पासेंट",बी) पदोन्नति,1,no mistake,no correction needed,no correction needed,no answer needed
chess_37,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल के लिए, प्रारंभिक रणनीतियों के लिए सबसे अधिक इस्तेमाल किया जाने वाला टुकड़ा कौन सा है?","A) बिशप, B) नाइट, C) रानी, ​​D) राजा",बी) नाइट,1,no mistake,no correction needed,no correction needed,no answer needed
chess_37,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल में, जब कोई मोहरा 8वें स्थान पर पहुंचता है तो क्या होता है?","A) वह रानी बन जाती है, B) वह खेल से बाहर हो जाती है, C) वह मोहरे के रूप में रहती है, D) वह पीछे की ओर चलती है",A) यह रानी बन जाती है,1,no mistake,no correction needed,no correction needed,no answer needed
chess_37,IBQ,India_IBQ.xlsx,Chess,चित्र में दिखाए गए खेल के लिए कौन सा वर्ग सफ़ेद वर्ग है?,"ए) ए1, बी) एच1, सी) एच8, डी) ई5",बी) एच1,1,no mistake,no correction needed,no correction needed,no answer needed
chess_38,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल के लिए, कास्टलिंग चाल का संकेतन क्या है?","ए) 0-0, बी) 0-0-0, सी) क्यू-क्यू8, डी) बी-एन5",ए) 0-0,1,no mistake,no correction needed,no correction needed,no answer needed
chess_38,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल के लिए, जब एक टुकड़ा दूसरे टुकड़े की रक्षा करता है तो उसे क्या कहा जाता है?","A) फोर्क, B) पिन, C) प्रोटेक्शन, D) गार्ड",डी) गार्ड,1,no mistake,no correction needed,no correction needed,no answer needed
chess_38,IBQ,India_IBQ.xlsx,Chess,चित्र में दिखाए गए खेल में कौन सी चाल राजा को किश्ती के साथ पक्ष बदलने की अनुमति देती है?,"ए) कैसलिंग, बी) एन पासेंट, सी) प्रमोशन, डी) फोर्क",ए) कैसलिंग,1,no mistake,no correction needed,no correction needed,no answer needed
chess_38,IBQ,India_IBQ.xlsx,Chess,"चित्र में दिखाए गए खेल के लिए, शतरंज में प्रारंभिक चरण का उद्देश्य क्या है?","A) राजा को पकड़ना, B) मोहरों को विकसित करना और केंद्र को नियंत्रित करना, C) प्यादों की रक्षा करना, D) जल्दी कैसल करना",बी) टुकड़े विकसित करना और केंद्र को नियंत्रित करना,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_1,IBQ,India_IBQ.xlsx,Kho kho,चित्र में कौन सा पारंपरिक भारतीय खेल दर्शाया गया है?,"A) कबड्डी, B) खो-खो, C) कुश्ती, D) क्रिकेट",बी) खो-खो,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_1,IBQ,India_IBQ.xlsx,Kho kho,खो-खो में एक समय में एक टीम के कितने खिलाड़ी मैदान पर होते हैं?,"ए) 6, बी) 7, सी) 8, डी) 9",डी) 9,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_1,IBQ,India_IBQ.xlsx,Kho kho,खो-खो खेल के किस भाग में दौड़ना और विरोधियों का पीछा करना शामिल है?,"A) रक्षा, B) आक्रमण, C) पीछा करना, D) टैगिंग",सी) पीछा करना,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_1,IBQ,India_IBQ.xlsx,Kho kho,खो-खो में पीछा करने वाली टीम का उद्देश्य क्या है?,"A) गोल करना, B) धावकों को टैग करना, C) टैग होने से बचना, D) बल्ले से गेंद मारना",बी) धावकों को टैग करें,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_2,IBQ,India_IBQ.xlsx,Kho kho,"जैसा कि चित्र में दर्शाया गया है, किस शहर के स्टेडियम ने अल्टीमेट खो-खो लीग के दूसरे सत्र की मेजबानी की?","A) मुंबई, B) चेन्नई, C) भुवनेश्वर, D) दिल्ली",C) भुवनेश्वर,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_2,IBQ,India_IBQ.xlsx,Kho kho,चित्र में दर्शाई गई लीग का नाम क्या है?,"A) प्रो कबड्डी लीग, B) अल्टीमेट खो-खो लीग, C) इंडियन सुपर लीग, D) प्रो रेसलिंग लीग",बी) अल्टीमेट खो-खो लीग,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_2,IBQ,India_IBQ.xlsx,Kho kho,अल्टीमेट खो-खो लीग के कितने सत्र चित्र में दिखाए गए आयोजन तक आयोजित किए गए थे?,"ए) 1, बी) 2, सी) 3, डी) 4",बी) 2,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_2,IBQ,India_IBQ.xlsx,Kho kho,अल्टीमेट खो-खो लीग किस खेल पर आधारित है?,"A) कबड्डी, B) खो-खो, C) फुटबॉल, D) बैडमिंटन",बी) खो-खो,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_3,IBQ,India_IBQ.xlsx,Kho kho,खो-खो में चित्र में बैठे खिलाड़ियों की क्या भूमिका है?,"A) धावक, B) पीछा करने वाले, C) रक्षक, D) स्थानापन्न",बी) चेज़र्स,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_3,IBQ,India_IBQ.xlsx,Kho kho,"जैसा कि चित्र में दिखाया गया है, खो-खो में सफलता के लिए मुख्य रूप से कौन सा कौशल आवश्यक है?","A) ताकत, B) चपलता, C) धीरज, D) लचीलापन",बी) चपलता,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_3,IBQ,India_IBQ.xlsx,Kho kho,"जैसा कि चित्र में देखा जा सकता है, पीछा करने वाले किस संरचना में बैठे हैं?","A) वृत्त, B) सीधी रेखा, C) ज़िग-ज़ैग, D) वर्ग",बी) सीधी रेखा,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_3,IBQ,India_IBQ.xlsx,Kho kho,"खो-खो में, जैसा कि चित्र में दिखाया गया है, धावकों का प्राथमिक उद्देश्य क्या है?","A) अंक अर्जित करने के लिए, B) टैग होने से बचने के लिए, C) विरोधियों से निपटने के लिए, D) गेंद पास करने के लिए",B) टैग होने से बचने के लिए,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_4,IBQ,India_IBQ.xlsx,Kho kho,चित्र में खो-खो खेल का कौन सा अनोखा पहलू दर्शाया गया है?,"A) गेंद पकड़े धावक, B) बैटन पास करते खिलाड़ी, C) पंक्ति में बैठे खिलाड़ी, D) धावकों को टैग करते चेज़र",C) एक पंक्ति में बैठे खिलाड़ी,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_4,IBQ,India_IBQ.xlsx,Kho kho,चित्र में खो-खो की कौन सी पारंपरिक विशेषता उजागर हुई है?,"A) खिलाड़ियों का तेजी से भूमिका बदलना, B) लक्ष्य का पीछा करते हुए बैठे रहना और इंतजार करना, C) उपकरणों का उपयोग करना, D) लक्ष्य की रक्षा करते हुए धावक",बी) चेज़र्स बैठे और इंतज़ार कर रहे हैं,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_4,IBQ,India_IBQ.xlsx,Kho kho,चित्र में खिलाड़ी किस कार्रवाई की तैयारी कर रहे हैं?,"A) दौड़ना, B) कूदना, C) टैग करना, D) गेंद पास करना",सी) टैगिंग,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_4,IBQ,India_IBQ.xlsx,Kho kho,चित्र में बैठे खिलाड़ियों की प्राथमिक रणनीति क्या है?,"A) धावकों को रोकना, B) तेजी से पीछा करना और टैग करना, C) गोल करना, D) गेंद पास करना",बी) तेजी से पीछा करना और टैग करना,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_5,IBQ,India_IBQ.xlsx,Kho kho,चित्र में दौड़ते हुए दिख रहे खिलाड़ियों का प्राथमिक फोकस क्या है?,"A) अंक प्राप्त करने के लिए, B) धावक को टैग करने के लिए, C) अंतिम रेखा तक पहुँचने के लिए, D) गेंद पकड़ने के लिए",B) धावक को टैग करना,0,"The question asks about the primary focus of players running in the image, but the correct answer 'धावक को टैग करना' (tagging the runner) seems specific to a game like 'kabaddi' or 'tag'. Without seeing the image, it's difficult to confirm if tagging is visibly the primary focus. Also, option D 'गेंद पकड़ने के लिए' (to catch the ball) seems irrelevant if the image shows a running race or similar activity. The question needs to be more general and reflect the common focus of runners.",चित्र में दौड़ते हुए दिख रहे खिलाड़ियों का मुख्य उद्देश्य क्या है?,"['A) दौड़ जीतना', 'B) सबसे तेज गति से दौड़ना', 'C) अंतिम रेखा तक पहुँचना', 'D) अपनी स्थिति बनाए रखना']",C) अंतिम रेखा तक पहुँचना
kho_kho_5,IBQ,India_IBQ.xlsx,Kho kho,चित्र में झुककर आगे बढ़ने वाले खिलाड़ी द्वारा किस कौशल पर जोर दिया जा रहा है?,"A) लचीलापन, B) ताकत, C) गति, D) टीमवर्क",ए) लचीलापन,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_5,IBQ,India_IBQ.xlsx,Kho kho,चित्र में दिखाए अनुसार खो-खो में पंक्ति में बैठे खिलाड़ी क्या भूमिका निभाते हैं?,"A) धावक, B) पीछा करने वाले, C) रेफरी, D) रक्षक",बी) चेज़र्स,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_5,IBQ,India_IBQ.xlsx,Kho kho,चित्र में धावक का उद्देश्य क्या है?,"A) टैग होने से बचने के लिए, B) अंक प्राप्त करने के लिए, C) फिनिश लाइन तक पहुंचने के लिए, D) बैटन पास करने के लिए",A) टैग होने से बचने के लिए,0,"The question asks about the runner's objective in the image. However, the correct answer, 'to avoid being tagged', doesn't align with the typical objective of a runner in a relay race depicted in a standard image. Runners usually aim to reach the finish line or pass the baton. The question seems based on a different sport or a very specific scenario not generally evident from a typical image of runners.",चित्र में धावक का मुख्य उद्देश्य क्या है?,"['A) बैटन को सुरक्षित रूप से पास करना', 'B) अंक प्राप्त करना', 'C) फिनिश लाइन तक सबसे पहले पहुंचना', 'D) प्रतिद्वंद्वी को टैग करना']",C) फिनिश लाइन तक सबसे पहले पहुंचना
kho_kho_6,IBQ,India_IBQ.xlsx,Kho kho,चित्र में खो-खो से संबंधित कौन सी घटना दर्शाई गई है?,"ए) राष्ट्रीय चैम्पियनशिप, बी) केकेएफआई सुपर लीग चैम्पियनशिप, सी) राज्य स्तरीय टूर्नामेंट, डी) अंतर्राष्ट्रीय खो-खो कप",बी) केकेएफआई सुपर लीग चैम्पियनशिप,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_6,IBQ,India_IBQ.xlsx,Kho kho,चित्र में किस टीम को चैंपियन बताया गया है?,"A) माउंटेन वॉरियर्स, B) वैली किंग्स, C) पहाड़ी बिल्लियां, D) डेजर्ट लायंस",C) पहाड़ी बिल्लियां,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_6,IBQ,India_IBQ.xlsx,Kho kho,चित्र में दिखाए गए उत्सव का संभावित कारण क्या है?,"A) मैच जीतना, B) प्रायोजन हासिल करना, C) चैंपियनशिप जीतना, D) टूर्नामेंट पूरा करना",C) चैंपियनशिप जीतना,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_6,IBQ,India_IBQ.xlsx,Kho kho,चित्र में दिखाई गई घटना किस वर्ष घटित हुई थी?,"ए) 2019, बी) 2020, सी) 2021, डी) 2022",सी) 2021,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_7,IBQ,India_IBQ.xlsx,Kho kho,यह चित्र किस घटना से संबंधित है?,"A) अल्टीमेट खो-खो 2022, B) खो-खो विश्व चैम्पियनशिप, C) राष्ट्रीय खो-खो लीग, D) राज्य खो-खो टूर्नामेंट",ए) अल्टीमेट खो-खो 2022,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_7,IBQ,India_IBQ.xlsx,Kho kho,अल्टीमेट खो-खो 2022 में उपविजेता के रूप में किस टीम का उल्लेख किया गया है?,"ए) तेलुगु योद्धा, बी) मुंबई खिलाड़ी, सी) दिल्ली डायनामोज, डी) चेन्नई वॉरियर्स",A) तेलुगु योद्धा,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_7,IBQ,India_IBQ.xlsx,Kho kho,अल्टीमेट खो-खो 2022 में तेलुगु योद्धाओं ने कौन सा स्थान हासिल किया?,"ए) विजेता, बी) उपविजेता, सी) सेमी-फाइनलिस्ट, डी) क्वार्टर-फाइनलिस्ट",बी) उपविजेता,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_7,IBQ,India_IBQ.xlsx,Kho kho,तेलुगू योद्धाओं की भागीदारी वाली अल्टीमेट खो-खो प्रतियोगिता किस वर्ष आयोजित की गई थी?,"ए) 2020, बी) 2021, सी) 2022, डी) 2023",सी) 2022,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_8,IBQ,India_IBQ.xlsx,Kho kho,"जैसा कि चित्र में दिखाया गया है, अल्टीमेट खो-खो स्पर्धा के पहले मैच में कौन सी टीमें प्रतिस्पर्धा कर रही हैं?","ए) मुंबई खिलाड़ी बनाम चेन्नई क्विक गन्स, बी) गुजरात जायंट्स बनाम तेलुगु योद्धा, सी) मुंबई खिलाड़ी बनाम गुजरात जायंट्स, डी) चेन्नई क्विक गन्स बनाम गुजरात जायंट्स",सी) मुंबई खिलाड़ी बनाम गुजरात दिग्गज,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_8,IBQ,India_IBQ.xlsx,Kho kho,चित्र के अनुसार अल्टीमेट खो-खो स्पर्धा के दूसरे मैच में कौन सी टीमें खेलेंगी?,"ए) मुंबई खिलाड़ी बनाम गुजरात जायंट्स, बी) चेन्नई क्विक गन्स बनाम तेलुगु योद्धा, सी) मुंबई खिलाड़ी बनाम तेलुगु योद्धा, डी) चेन्नई क्विक गन्स बनाम गुजरात जायंट्स",बी) चेन्नई क्विक गन्स बनाम तेलुगु योद्धा,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_8,IBQ,India_IBQ.xlsx,Kho kho,"जैसा कि चित्र में बताया गया है, अल्टीमेट खो-खो स्पर्धा में कितनी टीमें पदार्पण कर रही हैं?","A) तीन, B) चार, C) पाँच, D) छह",बी) चार,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_8,IBQ,India_IBQ.xlsx,Kho kho,अल्टीमेट खो-खो इवेंट से संबंधित छवि का प्राथमिक फोकस क्या है?,"ए) टीम रोस्टर, बी) मैच कार्यक्रम, सी) खिलाड़ी आँकड़े, डी) स्थल लेआउट",बी) मैच कार्यक्रम,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_9,IBQ,India_IBQ.xlsx,Kho kho,"जैसा कि चित्र में दिखाया गया है, अल्टीमेट खो-खो का कौन सा सीज़न 24 दिसंबर को शुरू होने वाला है?","ए) सीज़न 1, बी) सीज़न 2, सी) सीज़न 3, डी) सीज़न 4",बी) सीज़न 2,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_9,IBQ,India_IBQ.xlsx,Kho kho,अल्टीमेट खो-खो 2023-24 में कितनी टीमें भाग ले रही हैं?,"A) चार, B) पाँच, C) छह, D) सात",सी) छह,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_9,IBQ,India_IBQ.xlsx,Kho kho,अल्टीमेट खो-खो 2023-24 सीज़न किस राज्य में शुरू होगा?,"ए) महाराष्ट्र, बी) कर्नाटक, सी) ओडिशा, डी) गुजरात",C) ओडिशा,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_9,IBQ,India_IBQ.xlsx,Kho kho,अल्टीमेट खो-खो 2023-24 सीज़न कब शुरू होगा?,"ए) 24 नवंबर, बी) 24 दिसंबर, सी) 24 जनवरी, डी) 24 फरवरी",बी) 24 दिसंबर,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_10,IBQ,India_IBQ.xlsx,Kho kho,चित्र में किस प्रकार की घटना को दर्शाया गया है?,"ए) प्री-सीज़न प्रशिक्षण, बी) टीम घोषणाएँ, सी) सीज़न की शुरुआत, डी) चैंपियनशिप फ़ाइनल",C) सीज़न की शुरुआत,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_10,IBQ,India_IBQ.xlsx,Kho kho,अल्टीमेट खो-खो से संबंधित छवि का प्राथमिक फोकस क्या है?,"ए) खिलाड़ी आँकड़े, बी) मैच कार्यक्रम, सी) टीम की वर्दी, डी) सीज़न की शुरुआत",D) सीज़न की शुरुआत,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_10,IBQ,India_IBQ.xlsx,Kho kho,अल्टीमेट खो-खो इवेंट से संबंधित छवि में कौन सा खेल दिखाया गया है?,"A) क्रिकेट, B) वॉलीबॉल, C) खो-खो, D) कबड्डी",C) खो-खो,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_10,IBQ,India_IBQ.xlsx,Kho kho,अल्टीमेट खो-खो 2023-24 सीज़न के संदर्भ में 24 दिसंबर का क्या महत्व है?,"ए) टीम चयन तिथि, बी) सीज़न प्रारंभ तिथि, सी) चैम्पियनशिप तिथि, डी) खिलाड़ी ड्राफ्ट तिथि",बी) सीज़न शुरू होने की तारीख,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_11,IBQ,India_IBQ.xlsx,Kho kho,चित्र में दिखाए अनुसार अल्टीमेट खो-खो लीग ट्रॉफी किस टीम ने जीती?,"ए) मुंबई खिलाड़ी, बी) गुजरात जायंट्स, सी) चेन्नई क्विक गन्स, डी) तेलुगु योद्धा",बी) गुजरात जायंट्स,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_11,IBQ,India_IBQ.xlsx,Kho kho,खो-खो से संबंधित छवि का प्राथमिक फोकस क्या है?,"ए) टीम प्रशिक्षण, बी) मैच कार्यक्रम, सी) ट्रॉफी प्रस्तुति, डी) खिलाड़ी ड्राफ्ट",C) ट्रॉफी प्रस्तुति,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_11,IBQ,India_IBQ.xlsx,Kho kho,चित्र में किस प्रकार की घटना दर्शायी गयी है?,"ए) प्री-सीजन मैच, बी) लीग फाइनल, सी) टीम अभ्यास, डी) चैंपियनशिप उद्घाटन",बी) लीग फाइनल,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_11,IBQ,India_IBQ.xlsx,Kho kho,चित्र में प्रस्तुत की जा रही ट्रॉफी किस खेल से संबंधित है?,"A) कबड्डी, B) क्रिकेट, C) खो-खो, D) वॉलीबॉल",C) खो-खो,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_12,IBQ,India_IBQ.xlsx,Kho kho,चित्र में दिखाए गए अल्टीमेट खो-खो मैच में किन दो टीमों ने जीत दर्ज की?,"A) गुजरात जायंट्स और राजस्थान वॉरियर्स, B) गुजरात जायंट्स और तेलुगु योद्धा, C) तेलुगु योद्धा और राजस्थान वॉरियर्स, D) गुजरात जायंट्स और ओडिशा",बी) गुजरात दिग्गज और तेलुगु योद्धा,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_12,IBQ,India_IBQ.xlsx,Kho kho,अल्टीमेट खो-खो लीग में गुजरात जायंट्स और ओडिशा के बीच मैच का परिणाम क्या रहा?,"A) गुजरात जायंट्स 5 अंकों से जीता, B) गुजरात जायंट्स 21 अंकों से जीता, C) ओडिशा 5 अंकों से जीता, D) ओडिशा 21 अंकों से जीता",A) गुजरात जायंट्स 5 अंकों से जीता,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_12,IBQ,India_IBQ.xlsx,Kho kho,तेलुगू योद्धाओं ने राजस्थान वॉरियर्स के खिलाफ मैच कैसे जीता?,"A) पांच अंकों की करीबी जीत से, B) एक अंक की मामूली जीत से, C) 21 अंकों से, D) 10 अंकों से",C) 21 अंकों से,1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_12,IBQ,India_IBQ.xlsx,Kho kho,चित्र में दर्शाए गए अल्टीमेट खो-खो मैच की तिथि और स्थान क्या है?,"A) 16 अगस्त, 2022, पुणे, B) 16 अगस्त, 2022, गुजरात, C) 16 अगस्त, 2023, मुंबई, D) 16 अगस्त, 2022, चेन्नई","ए) 16 अगस्त, 2022, पुणे",1,no mistake,no correction needed,no correction needed,no answer needed
kho_kho_13,IBQ,India_IBQ.xlsx,Kho kho,अल्टीमेट खो-खो लीग से संबंधित चित्र में दर्शाया गया मुख्य विषय क्या है?,"ए) खिलाड़ी प्रशिक्षण, बी) फ्रेंचाइजी एकीकरण, सी) मैच हाइलाइट्स, डी) टीम ड्राफ्ट",बी) फ्रैंचाइज़ी एकीकरण,1,no mistake,no correction needed,no correction needed,no answer needed
