image_no,country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options,Correct Answer
buzkashi_62,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_62 میں دکھایا گیا اہم عمل کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) تیز رفتاری سے لاش کو لے جانے والا سوار (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,تیز رفتاری سے لاش کو لے جانے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_66,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_66 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_72,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_72 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,آرام سے گھوڑے کی سواری۔,0,"The image clearly shows a Buzkashi game, where riders are competing for a goat or calf carcass. The correct answer should reflect this competitive action, not 'leisurely horse riding'.",buzkashi_72 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,"['(A) گھوڑوں کی آرام دہ سواری۔', '(B) سواروں کا ایک گروپ جو ایک چیز کے لیے مقابلہ کر رہا ہے۔', '(C) گھوڑوں کی پریڈ۔', '(D) گھوڑوں کی دوڑ۔']",(B) سواروں کا ایک گروپ جو ایک چیز کے لیے مقابلہ کر رہا ہے۔
buzkashi_63,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_63 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) تیز رفتاری سے لاش کو لے جانے والا سوار (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,تیز رفتاری سے لاش کو لے جانے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_58,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_58 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_61,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_61 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_67,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_67 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_71,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_71 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_77,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_77 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_88,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_88 میں دکھایا گیا اہم عمل کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,آرام سے گھوڑے کی سواری۔,0,The correct answer is incorrect given the image. The image depicts a group of horse riders competing for an object (likely a goat carcass in Buzkashi). The provided answer 'آرام سے گھوڑے کی سواری۔ (Casual Horse Riding)' is not the primary action shown.,buzkashi_88 میں دکھایا گیا اہم منظر کیا ہے؟,(A) گھوڑوں کی دوڑ۔ (B) سواروں کا ایک گروپ جو ایک چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ۔ (D) گھوڑوں کی نمائش,سواروں کا ایک گروپ جو ایک چیز کے لیے مقابلہ کر رہا ہے۔
buzkashi_95,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_95 میں دکھایا گیا اہم عمل کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_79,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_79 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) تیز رفتاری سے لاش کو لے جانے والا سوار (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,تیز رفتاری سے لاش کو لے جانے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_86,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_86 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_74,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_74 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_83,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_83 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_90,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_90 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_93,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_93 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_1,IBQ,Pakistan_IBQ.xlsx,Gatka,گٹکا_1 میں دکھایا گیا اہم عمل کیا ہے؟,(A) دو آدمی تلواروں سے لڑ رہے ہیں۔ (B) دو آدمی ناچ رہے ہیں۔ (C) دو آدمی سہارے کے ساتھ پوز دے رہے ہیں۔ (D) دو آدمی کشتی کرتے ہوئے۔,دو آدمی تلواروں سے لڑ رہے ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_1,IBQ,Pakistan_IBQ.xlsx,Gatka,بائیں طرف لڑاکا کے لباس کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) اس نے بکتر کا پورا سوٹ پہن رکھا ہے۔ (B) اس نے نارنجی رنگ کی پگڑی کے ساتھ ایک لمبا، سفید لباس پہن رکھا ہے۔ (C) اس نے شارٹس اور ٹی شرٹ پہن رکھی ہے۔ (D) اس نے پولیس کی وردی پہن رکھی ہے۔,اس نے نارنجی رنگ کی پگڑی کے ساتھ ایک لمبا، سفید لباس پہن رکھا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_1,IBQ,Pakistan_IBQ.xlsx,Gatka,جنگجوؤں کے ذریعہ استعمال ہونے والا بنیادی ہتھیار کیا ہے؟,(A) ایک چھوٹی تلوار (B) ایک لمبی چھڑی (C) ایک کمان اور تیر (D) ایک ننگی مٹھی,ایک چھوٹی تلوار,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_1,IBQ,Pakistan_IBQ.xlsx,Gatka,اس لڑائی کی ترتیب کیا ہے؟,(A) ایک انڈور اسٹیڈیم (B) ایک دیہی، بیرونی علاقہ (C) شہر کی مصروف گلی (D) گھاس کا میدان,گھاس کا میدان,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_1,IBQ,Pakistan_IBQ.xlsx,Gatka,جنگجوؤں کے ظاہری جذبات کیا ہیں؟,(A) پرسکون اور پر سکون (B) خوف زدہ اور بے چین (C) کشیدہ اور شدید (D) خوش اور مسکراتے ہوئے۔,کشیدہ اور شدید,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_1,IBQ,Pakistan_IBQ.xlsx,Gatka,جنگجوؤں کی ظاہری باڈی پوزیشن کیا ہے؟,(A) سیدھا کھڑا ہونا (B) کم، متحرک موقف میں (C) زمین پر لیٹنا (D) بیٹھا ہوا,کم، متحرک موقف میں,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_1,IBQ,Pakistan_IBQ.xlsx,Gatka,پس منظر میں ہجوم کی سب سے نمایاں خصوصیت کیا ہے؟,(A) وہ بھاگ رہے ہیں۔ (B) وہ خاموش بیٹھے ہیں۔ (C) وہ لڑائی کو قدرتی رکاوٹ سے دیکھ رہے ہیں۔ (D) وہ سب ایک اسٹیج پر کھڑے ہیں۔,وہ لڑائی کو قدرتی رکاوٹ سے دیکھ رہے ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_1,IBQ,Pakistan_IBQ.xlsx,Gatka,زمین کی ظاہری حالت کیا ہے؟,(A) یہ ایک پکی سطح ہے۔ (B) یہ ایک کیچڑ والا میدان ہے۔ (C) یہ ایک ریتلی یا مٹی کی سطح ہے جس میں دھول اڑتی ہے۔ (D) یہ ایک گھاس والی سطح ہے۔,یہ ایک گھاس والی سطح ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_1,IBQ,Pakistan_IBQ.xlsx,Gatka,ڈھال کا بنیادی مقصد کیا ہے جو ہر لڑاکا پکڑے ہوئے ہے؟,(A) تلوار کے وار کو روکنے کے لیے (B) ہتھیار رکھنے کے لیے (C) صرف سجاوٹ کے لیے (D) سورج کو روکنے کے لئے,تلوار کے وار کو روکنے کے لیے,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_1,IBQ,Pakistan_IBQ.xlsx,Gatka,ایونٹ کا مجموعی موڈ ایسا لگتا ہے...,(A) ایک آرام دہ مشق سیشن (B) ایک تناؤ اور جارحانہ کارکردگی (C) ایک پرسکون، پرامن اجتماع (D) ایک سست، رسمی رقص,ایک تناؤ اور جارحانہ کارکردگی,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_2,IBQ,Pakistan_IBQ.xlsx,Gatka,گٹکا_2 میں دکھایا گیا اہم عمل کیا ہے؟,(A) دو آدمی تلواروں سے لڑ رہے ہیں۔ (B) دو آدمی ناچ رہے ہیں۔ (C) دو آدمی سہارے کے ساتھ پوز دے رہے ہیں۔ (D) دو آدمی کشتی کرتے ہوئے۔,دو آدمی تلواروں سے لڑ رہے ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_3,IBQ,Pakistan_IBQ.xlsx,Gatka,گٹکا_3 میں دکھایا گیا اہم عمل کیا ہے؟,(A) ایک آدمی ناچ رہا ہے۔ (B) ایک آدمی سہارے کے ساتھ پوز کر رہا ہے۔ (C) تلواروں سے لڑنے والا آدمی (D) ایک آدمی لمبی چھڑی کے ساتھ ہوا میں چھلانگ لگا رہا ہے۔,ایک آدمی لمبی چھڑی کے ساتھ ہوا میں چھلانگ لگا رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_3,IBQ,Pakistan_IBQ.xlsx,Gatka,آدمی کے لباس کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) اس نے بکتر کا پورا سوٹ پہن رکھا ہے۔ (B) اس نے ایک لمبا، کالا چوغہ پہن رکھا ہے جس میں سفید چادر ہے۔ (C) اس نے شارٹس اور ٹی شرٹ پہن رکھی ہے۔ (D) اس نے پولیس کی وردی پہن رکھی ہے۔,اس نے ایک لمبا، کالا چوغہ پہن رکھا ہے جس میں سفید چادر ہے۔,0,"The question asks about the clothing of a person, but the image shows people wearing traditional Sikh attire (kurta, chola, and turban). Option (B) describes a long black cloak with a white sheet, which doesn't match the image. The correct answer should reflect the attire visible in the image.",تصویر میں دکھائی دینے والے شخص کے لباس کی ایک قابل ذکر خصوصیت کیا ہے؟,(A) اس نے بکتر کا پورا سوٹ پہن رکھا ہے۔ (B) اس نے ایک لمبا، کالا چوغہ پہن رکھا ہے جس میں سفید چادر ہے۔ (C) اس نے سیاہ رنگ کی کرتا اور چولہ پہنا ہوا ہے، اور سر پر دُپٹہ باندھا ہوا ہے۔ (D) اس نے پولیس کی وردی پہن رکھی ہے۔,اس نے سیاہ رنگ کی کرتا اور چولہ پہنا ہوا ہے، اور سر پر دُپٹہ ب��ندھا ہوا ہے۔
gatka_3,IBQ,Pakistan_IBQ.xlsx,Gatka,آدمی کی طرف سے استعمال کیا جاتا بنیادی ہتھیار کیا ہے؟,(A) ایک چھوٹی تلوار (B) ایک لمبی چھڑی (C) ایک کمان اور تیر (D) ایک ننگی مٹھی,ایک لمبی چھڑی,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_3,IBQ,Pakistan_IBQ.xlsx,Gatka,آدمی کا ظاہری جذبات کیا ہے؟,(A) پرسکون اور پر سکون (B) خوف زدہ اور بے چین (C) کشیدہ اور شدید (D) خوش اور مسکراتے ہوئے۔,کشیدہ اور شدید,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_3,IBQ,Pakistan_IBQ.xlsx,Gatka,مرد کی ظاہری جسمانی پوزیشن کیا ہے؟,(A) سیدھا کھڑا ہونا (B) کم، متحرک موقف میں (C) زمین پر لیٹنا (D) ہوا میں چھلانگ لگانا,ہوا میں چھلانگ لگانا,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_3,IBQ,Pakistan_IBQ.xlsx,Gatka,لمبی چھڑی کا بنیادی مقصد کیا ہے؟,(A) تلوار کے وار کو روکنے کے لیے (B) ہتھیار رکھنے کے لیے (C) صرف سجاوٹ کے لیے (D) سورج کو روکنے کے لئے,ہتھیار رکھنے کے لیے,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_4,IBQ,Pakistan_IBQ.xlsx,Gatka,گٹکا_4 میں دکھایا گیا اہم عمل کیا ہے؟,(A) ایک آدمی ناچ رہا ہے۔ (B) ایک آدمی سہارے کے ساتھ پوز کر رہا ہے۔ (C) تلواروں سے لڑنے والا آدمی (D) ایک آدمی چھوٹی تلوار کے ساتھ ہوا میں چھلانگ لگا رہا ہے۔,ایک آدمی چھوٹی تلوار کے ساتھ ہوا میں چھلانگ لگا رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_4,IBQ,Pakistan_IBQ.xlsx,Gatka,مختصر تلوار کا بنیادی مقصد کیا ہے؟,(A) تلوار کے وار کو روکنے کے لیے (B) ہتھیار رکھنے کے لیے (C) صرف سجاوٹ کے لیے (D) سورج کو روکنے کے لئے,ہتھیار رکھنے کے لیے,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_5,IBQ,Pakistan_IBQ.xlsx,Gatka,گٹکا_5 میں دکھایا گیا اہم عمل کیا ہے؟,(A) دو آدمی ناچ رہے ہیں۔ (B) دو آدمی لاٹھیوں اور ڈھالوں سے لڑ رہے ہیں۔ (C) دو آدمی تصویر کے لیے پوز کر رہے ہیں۔ (D) دو آدمی کشتی کرتے ہوئے۔,دو آدمی لاٹھیوں اور ڈھالوں سے لڑ رہے ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_5,IBQ,Pakistan_IBQ.xlsx,Gatka,جنگجوؤں کے لباس کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) انہوں نے بکتر کا پورا سوٹ پہن رکھا ہے۔ (B) انہوں نے ایک لمبا اورنج پیٹرن والا اسکرٹ پہن رکھا ہے۔ (C) انہوں نے شارٹس اور ٹی شرٹ پہن رکھی ہیں۔ (D) انہوں نے پولیس کی وردی پہن رکھی ہے۔,انہوں نے ایک لمبا اورنج پیٹرن والا اسکرٹ پہن رکھا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_6,IBQ,Pakistan_IBQ.xlsx,Gatka,گٹکا_6 میں دکھایا گیا اہم عمل کیا ہے؟,(A) دو لوگ ناچ رہے ہیں۔ (B) دو آدمی تلواروں سے لڑ رہے ہیں۔ (C) دو آدمی سہارے کے ساتھ پوز دے رہے ہیں۔ (D) دو آدمی کشتی کرتے ہوئے۔,دو آدمی تلواروں سے لڑ رہے ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_7,IBQ,Pakistan_IBQ.xlsx,Gatka,گٹکا_7 میں دکھایا گیا اہم عمل کیا ہے؟,(A) دو آدمی لاٹھیوں اور ڈھالوں سے لڑ رہے ہیں۔ (B) دو آدمی ناچ رہے ہیں۔ (C) دو آدمی سہارے کے ساتھ پوز دے رہے ہیں۔ (D) دو آدمی کشتی کرتے ہوئے۔,دو آدمی لاٹھیوں اور ڈھالوں سے لڑ رہے ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_9,IBQ,Pakistan_IBQ.xlsx,Gatka,گٹکا_9 میں دکھایا گیا اہم عمل کیا ہے؟,(A) دو آدمی تلواروں سے لڑ رہے ہیں۔ (B) دو آدمی ناچ رہے ہیں۔ (C) دو آدمی سہارے کے ساتھ پوز دے رہے ہیں۔ (D) دو آدمی کشتی کرتے ہوئے۔,دو آدمی تلواروں سے لڑ رہے ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_13,IBQ,Pakistan_IBQ.xlsx,Gatka,گٹکا_13 میں دکھایا گیا اہم عمل کیا ہے؟,(A) دو آدمی لاٹھیوں اور ڈھالوں سے لڑ رہے ہیں۔ (B) دو آدمی ناچ رہے ہیں۔ (C) دو آدمی سہارے کے ساتھ پوز دے رہے ہیں۔ (D) دو آدمی کشتی کرتے ہوئے۔,دو آدمی لاٹھیوں اور ڈھالوں سے لڑ رہے ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_16,IBQ,Pakistan_IBQ.xlsx,Gatka,گٹکا_16 میں دکھایا گیا اہم عمل کیا ہے؟,(A) بچوں کا ایک گروپ پوز دے رہا ہے۔ (B) بچوں کا ایک گروپ ناچ رہا ہے۔ (C) بچوں کا ایک گروہ جو تلواروں سے لڑ رہا ہے۔ (D) بچوں کا ایک گروپ ریسلنگ,بچوں کا ایک گروپ پوز دے رہا ہے۔,0,"The image shows children practicing Gatka, a traditional Punjabi martial art involving swords and shields. The correct answer should reflect this activity, not just 'posing'. The current options are also inaccurate given the image.",گٹکا_16 میں دکھایا گیا اہم عمل کیا ہے؟,"['(A) بچوں کا ایک گروپ تلواریں چلا رہا ہے۔', '(B) بچوں کا ایک گروپ گٹکا کی مشق کر رہا ہے۔', '(C) بچوں کا ایک گروپ ناچ رہا ہے۔', '(D) بچوں کا ایک گروپ ریسلنگ کر رہا ہے۔']",بچوں کا ایک گروپ گٹکا کی مشق کر رہا ہے۔
gatka_16,IBQ,Pakistan_IBQ.xlsx,Gatka,بچوں کے لباس کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) انہوں نے بکتر کا پورا سوٹ پہن رکھا ہے۔ (B) انہوں نے نارنجی رنگ کا ایک لمبا، نیلا لباس پہن رکھا ہے۔ (C) انہوں نے شارٹس اور ٹی شرٹ پہن رکھی ہیں۔ (D) اس نے پولیس کی وردی پہن رکھی ہے۔,انہوں نے نارنجی رنگ کا ایک لمبا، نیلا لباس پہن رکھا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_16,IBQ,Pakistan_IBQ.xlsx,Gatka,بچوں کے ذریعہ استعمال ہونے والا بنیادی ہتھیار کیا ہے؟,(A) ایک چھوٹی تلوار (B) ایک لمبی چھڑی (C) ایک کمان اور تیر (D) ایک ننگی مٹھی,ایک لمبی چھڑی,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_16,IBQ,Pakistan_IBQ.xlsx,Gatka,بچوں کے ظاہری جذبات کیا ہیں؟,(A) پرسکون اور پر سکون (B) خوف زدہ اور بے چین (C) کشیدہ اور شدید (D) خوش اور مسکراتے ہوئے۔,پرسکون اور پر سکون,0,"The question asks about the 'apparent emotions of children' but the given image shows children participating in a procession, looking focused and perhaps a little serious. The answer 'calm and peaceful' doesn't necessarily align with their expressions. The question is too general without the image context, and the current answer doesn't clearly reflect what's visible in the picture.",تصویر میں موجود بچوں کے تاثرات کیا ہیں؟,(A) فکر مند اور سنجیدہ (B) خوش اور پرجوش (C) خوف زدہ اور پریشان (D) بے دلچسپی اور تھکے ہوئے,فکر مند اور سنجیدہ
gatka_16,IBQ,Pakistan_IBQ.xlsx,Gatka,بچوں کی ظاہری جسمانی پوزیشن کیا ہے؟,(A) سیدھا کھڑا ہونا (B) کم، متحرک موقف میں (C) زمین پر لیٹنا (D) بیٹھا ہوا,سیدھا کھڑا ہونا,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_16,IBQ,Pakistan_IBQ.xlsx,Gatka,ڈھال کا بنیادی مقصد کیا ہے جو ہر بچے کے پاس ہے؟,(A) تلوار کے وار کو روکنے کے لیے (B) ہتھیار رکھنے کے لیے (C) صرف سجاوٹ کے لیے (D) سورج کو روکنے کے لئے,تلوار کے وار کو روکنے کے لیے,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_22,IBQ,Pakistan_IBQ.xlsx,Gatka,گٹکا_22 میں دکھایا گیا اہم عمل کیا ہے؟,(A) دو آدمی تلواروں سے لڑ رہے ہیں۔ (B) دو آدمی ناچ رہے ہیں۔ (C) دو آدمی سہارے کے ساتھ پوز دے رہے ہیں۔ (D) دو آدمی کشتی کرتے ہوئے۔,دو آدمی تلواروں سے لڑ رہے ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_22,IBQ,Pakistan_IBQ.xlsx,Gatka,دائیں طرف لڑاکا کے لباس کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) اس نے بکتر کا پورا سوٹ پہن رکھا ہے۔ (B) اس نے سیاہ پگڑی کے ساتھ ایک لمبا، سفید لباس پہن رکھا ہے۔ (C) اس نے شارٹس اور ٹی شرٹ پہن رکھی ہے۔ (D) اس نے پولیس کی وردی پہن رکھی ہے۔,اس نے سیاہ پگڑی کے ساتھ ایک لمبا، سفید لباس پہن رکھا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_45,IBQ,Pakistan_IBQ.xlsx,Gatka,گٹکا_45 میں دکھایا گیا اہم عمل کیا ہے؟,(A) دو آدمی تلواروں سے لڑ رہے ہیں۔ (B) دو آدمی ناچ رہے ہیں۔ (C) دو آدمی سہارے کے ساتھ پوز دے رہے ہیں۔ (D) دو آدمی کشتی کرتے ہوئے۔,دو آدمی تلواروں سے لڑ رہے ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_24,IBQ,Pakistan_IBQ.xlsx,Gatka,گٹکا_24 میں دکھایا گیا اہم عمل کیا ہے؟,(A) دو آدمی تلواروں سے لڑ رہے ہیں۔ (B) دو آدمی ناچ رہے ہیں۔ (C) دو آدمی سہارے کے ساتھ پوز دے رہے ہیں۔ (D) دو آدمی کشتی کرتے ہوئے۔,دو آدمی تلواروں سے لڑ رہے ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_49,IBQ,Pakistan_IBQ.xlsx,Gatka,گٹکا_49 میں دکھایا گیا اہم عمل کیا ہے؟,(A) ایک آدمی ناچ رہا ہے۔ (B) ایک آدمی سہارے کے ساتھ پوز کر رہا ہے۔ (C) تلواروں سے لڑنے والا آدمی (D) ایک آدمی چھوٹی تلوار کے ساتھ ہوا میں چھلانگ لگا رہا ہے۔,ایک آدمی سہارے کے ساتھ پوز کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_49,IBQ,Pakistan_IBQ.xlsx,Gatka,نیزے کا بنیادی مقصد کیا ہے؟,(A) تلوار کے وار کو روکنے کے لیے (B) ہتھیار رکھنے کے لیے (C) صرف سجاوٹ کے لیے (D) سورج کو روکنے کے لئے,ہتھیار رکھنے کے لیے,1,no mistake,no correction needed,no correction needed,no answer needed
gatka_20,IBQ,Pakistan_IBQ.xlsx,Gatka,گٹکا_20 میں دکھایا گیا اہم عمل کیا ہے؟,(A) دو آدمی تلواروں سے لڑ رہے ہیں۔ (B) دو آدمی ناچ رہے ہیں۔ (C) دو آدمی سہارے کے ساتھ پوز دے رہے ہیں۔ (D) دو آدمی کشتی کرتے ہوئے۔,دو آدمی تلواروں سے لڑ رہے ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
