image_no,country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options,Correct Answer
pic6,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,ছবিতে দর্শকদের প্রতিক্রিয়া কেমন?,"A) উদ্দীপনা, B) নির্বিকার, C) বিরক্তি, D) নৈঃশব্দ্য",উদ্দীপনা,1,no mistake,no correction needed,no correction needed,no answer needed
pic6,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতায় অংশগ্রহণকারীদের শক্তি কীভাবে ব্যবহার করা হয়?,"A) সমন্বয় সহকারে, B) পাল্টা আক্রমণ, C) ব্যক্তিগত দক্ষতা, D) পালের প্রয়োগ",সমন্বয় সহকারে,1,no mistake,no correction needed,no correction needed,no answer needed
pic7,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,ছবিতে প্রদর্শিত নৌকাগুলির মধ্যে কোনটি এগিয়ে রয়েছে?,"A) সবুজ নৌকা, B) লাল নৌকা, C) নীল নৌকা, D) হলুদ নৌকা",লাল নৌকা,1,no mistake,no correction needed,no correction needed,no answer needed
pic7,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতায় দলের মধ্যে কোনটি এগিয়ে?,"A) পতাকাবাহী নৌকা, B) লাল নৌকা, C) সবুজ নৌকা, D) নীল নৌকা",লাল নৌকা,1,no mistake,no correction needed,no correction needed,no answer needed
pic8,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,ছবিতে কোন উপাদানটি প্রতিযোগিতার তীব্রতা প্রকাশ করে?,"A) সমন্বিত রোয়িং, B) দ্রুত গতি, C) উত্সাহী দর্শক, D) নৌকার নকশা",সমন্বিত রোয়িং,1,no mistake,no correction needed,no correction needed,no answer needed
pic8,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতায় অংশগ্রহণকারীরা কী ধরনের নৌকা ব্যবহার করছেন?,"A) পতাকাবাহী নৌকা, B) প্রচলিত নৌকা, C) মোটর নৌকা, D) পালতোলা নৌকা",প্রচলিত নৌকা,1,no mistake,no correction needed,no correction needed,no answer needed
pic9,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,ছবিতে দর্শকদের চিত্রিত করা হয়েছে কীভাবে?,"A) উত্সাহী, B) নীরব, C) বিরক্ত, D) নৈঃশব্দ্যপূর্ণ",উত্সাহী,1,no mistake,no correction needed,no correction needed,no answer needed
pic9,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতায় কোন উপাদানগুলি প্রতিযোগিতার উৎসাহ বাড়ায়?,"A) রঙিন নৌকা, B) দর্শকদের উল্লাস, C) সাঁতার, D) ঘণ্টাধ্বনি",দর্শকদের উল্লাস,1,no mistake,no correction needed,no correction needed,no answer needed
pic10,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতায় অংশগ্রহণকারীরা কী ধরনের সংগতি প্রদর্শন করছেন?,"A) টানা ছড়ানো, B) সমন্বিত রোয়িং, C) পাল উড়ানো, D) শক্তি প্রদর্শন",সমন্বিত রোয়িং,1,no mistake,no correction needed,no correction needed,no answer needed
pic11,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,ছবিতে দর্শকদের প্রতিক্রিয়া কীভাবে প্রকাশ করা হয়েছে?,"A) উচ্ছ্বসিত, B) নীরব, C) বিরক্ত, D) স্বাভাবিক",উচ্ছ্বসিত,1,no mistake,no correction needed,no correction needed,no answer needed
pic11,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতায় অংশগ্রহণকারীরা কোন ধরনের কৌশল দেখাচ্ছে?,"A) সমন্বিত রোয়িং, B) পালের ব্যবহার, C) শক্তি প্রদর্শন, D) পাল উড়ানো",সমন্বিত রোয়িং,1,no mistake,no correction needed,no correction needed,no answer needed
pic12,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,ছবিতে প্রতিযোগিতার উৎসাহ কীভাবে প্রকাশ করা হয়েছে?,"A) উদ্দীপনা, B) নৈঃশব্দ্য, C) বিরক্তি, D) নির্বিকার",উদ্দীপনা,1,no mistake,no correction needed,no correction needed,no answer needed
pic12,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,ছবিতে প্রতিযোগীদের মধ্যে সমন্বয় কেমন?,"A) উচ্চ, B) নিম্ন, C) মাঝারি, D) পরিবর্তনশীল",উচ্চ,1,no mistake,no correction needed,no correction needed,no answer needed
pic13,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতায় কোন উপাদানটি প্রতিযোগিতার চেয়েও মজাদার?,"A) দর্শকদের উল্লাস, B) নৌকার ডিজাইন, C) পালের ব্যবহার, D) পর্যবেক্ষণ",দর্শকদের উল্লাস,1,no mistake,no correction needed,no correction needed,no answer needed
pic13,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতায় কোন দিকটি বেশি গুরুত্ব পায়?,"A) সমন্বয়, B) গতি, C) শক্তি, D) সহনশীলতা",সমন্বয়,1,no mistake,no correction needed,no correction needed,no answer needed
pic14,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,ছবিতে অংশগ্রহণকারীরা কেমন মনোযোগ দিচ্ছেন?,"A) উচ্চ, B) নিম্ন, C) মাঝারি, D) পরিবর্তনশীল",উচ্চ,1,no mistake,no correction needed,no correction needed,no answer needed
pic14,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতায় কোন উপাদানটি প্রতিযোগিতার সাফল্যের জন্য সবচেয়ে গুরুত্বপূর্ণ?,"A) সমন্বয়, B) শক্তি, C) গতি, D) দৃষ্টিশক্তি",সমন্বয়,1,no mistake,no correction needed,no correction needed,no answer needed
pic15,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,ছবিতে প্রতিযোগীরা কীভাবে প্রতিযোগিতার জন্য প্রস্তুত হচ্ছে?,"A) উদ্দীপনা, B) শান্ত, C) উদাসীন, D) ব্যস্ত",উদ্দীপনা,1,no mistake,no correction needed,no correction needed,no answer needed
pic15,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতায় অংশগ্রহণকারীরা কী ধরনের কৌশল ব্যবহার করছেন?,"A) সমন্বিত রোয়িং, B) পালের ব্যবহার, C) শক্তি প্রদর্শন, D) পাল উড়ানো",সমন্বিত রোয়িং,1,no mistake,no correction needed,no correction needed,no answer needed
pic16,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতায় অংশগ্রহণকারীরা কোন ধরনের নৌকা ব্যবহার করছেন?,"A) রোয়িং নৌকা, B) মোটর নৌকা, C) পালতোলা নৌকা, D) ডিঙি নৌকা",রোয়িং নৌকা,1,no mistake,no correction needed,no correction needed,no answer needed
pic17,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতায় কোন উপাদানটি প্রতিযোগিতার সুন্দরতা বৃদ্ধি করে?,"A) রঙিন নৌকা, B) দ্রুত গতি, C) দর্শকদের উল্লাস, D) নৌকার নকশা",নৌকার নকশা,0,"While the boat design is *a* factor, the primary element enhancing the beauty of a boat race is the energy and excitement generated by the participants and spectators. The image clearly showcases the enthusiastic rowing and cheering, making 'দর্শকদের উল্লাস' (audience cheering) a more accurate answer.",নৌকা বাইচ প্রতিযোগিতায় কোন উপাদানটি প্রতিযোগিতার সবচেয়ে বেশি আকর্ষণ সৃষ্টি করে?,"['রঙিন নৌকা', 'দ্রুত গতি', 'দর্শকদের উল্লাস', 'নৌকার নকশা']",দর্শকদের উল্লাস
pic18,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,ছবিতে প্রতিযোগিতার স্পৃহা কেমন?,"A) উদ্দীপনা, B) নীরব, C) নির্বিকার, D) উৎফুল্ল",উদ্দীপনা,1,no mistake,no correction needed,no correction needed,no answer needed
pic18,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতায় কোন পদ্ধতি দিয়ে রোয়িং করা হচ্ছে?,"A) একযোগে রোয়িং, B) ব্যক্তিগত স্ট্রোক, C) শক্তি প্রদর্শন, D) দ্রুত গতি",একযোগে রোয়িং,1,no mistake,no correction needed,no correction needed,no answer needed
pic19,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,ছবিতে নৌকা চালানোর সময় অংশগ্রহণকারীদের অভিব্যক্তি কেমন?,"A) গম্ভীর, B) উদাসীন, C) উদ্দীপিত, D) নির্বিকার",গম্ভীর,1,no mistake,no correction needed,no correction needed,no answer needed
pic19,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতার মধ্যে কোন উপাদানটি প্রতিযোগিতার স্পৃহা বৃদ্ধি করে?,"A) রঙিন পতাকা, B) দ্রুত গতি, C) দর্শকদের উল্লাস, D) নৌকার নকশা",রঙিন পতাকা,0,"While colorful flags are present in boat races, the primary element that increases the competitive spirit is the excitement and energy of the spectators. The given answer is not the most significant factor.",নৌকা বাইচ প্রতিযোগিতার মধ্যে কোন উপাদানটি প্রতিযোগিতার উত্তেজনা বৃদ্ধি করে?,"['রঙিন পতাকা', 'দ্রুত গতি', 'দর্শকদের উল্লাস', 'নৌকার নকশা']",দর্শকদের উল্লাস
pic20,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,ছবিতে প্রতিযোগীদের মধ্যে কোন ধরনের শৃঙ্খলা প্রদর্শিত হচ্ছে?,"A) সমন্বয়, B) নৈঃশব্দ্য, C) বিরক্তি, D) শক্তি",সমন্বয়,1,no mistake,no correction needed,no correction needed,no answer needed
pic20,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতায় অংশগ্রহণকারীদের মধ্যে কোন গুণটি প্রকাশ পায়?,"A) টিমওয়ার্ক, B) স্বতন্ত্র দক্ষতা, C) শক্তি, D) সহনশীলতা",টিমওয়ার্ক,1,no mistake,no correction needed,no correction needed,no answer needed
pic21,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,ছবিতে প্রতিযোগীদের মধ্যে কী ধরনের মনোভাব দেখানো হয়েছে?,"A) উদ্যম, B) নৈঃশব্দ্য, C) বিরক্তি, D) উদাসীনতা",উদ্যম,1,no mistake,no correction needed,no correction needed,no answer needed
pic22,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতায় অংশগ্রহণকারীরা কীভাবে তাদের গতি নিয়ন্ত্রণ করছে?,"A) একযোগে রোয়িং, B) শক্তি প্রদর্শন, C) ব্যক্তিগত স্ট্রোক, D) দ্রুত গতি",একযোগে রোয়িং,1,no mistake,no correction needed,no correction needed,no answer needed
pic22,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,ছবিতে প্রতিযোগিতার দৃশ্য কীভাবে প্রদর্শিত হয়েছে?,"A) উদ্দীপনা, B) নীরব, C) নৈঃশব্দ্য, D) স্বাভাবিক",উদ্দীপনা,1,no mistake,no correction needed,no correction needed,no answer needed
pic23,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতায় অংশগ্রহণকারীরা কীভাবে তাদের শক্তি পরিচালনা করছে?,"A) একযোগে রোয়িং, B) ব্যক্তিগত শক্তি, C) দ্রুত গতি, D) বাধা দেওয়া",একযোগে রোয়িং,1,no mistake,no correction needed,no correction needed,no answer needed
pic23,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,ছবিতে অংশগ্রহণকারীদের কৌশল কী?,"A) সমন্বয়িত রোয়িং, B) পাল তোলা, C) ড্রাম বাজানো, D) চিৎকার",সমন্বয়িত রোয়িং,1,no mistake,no correction needed,no correction needed,no answer needed
pic24,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,নৌকা বাইচ প্রতিযোগিতায় কোনটি প্রতিযোগিতার সময়সূচী নির্ধারণ করে?,"A) সমন্বয়, B) গতি, C) উচ্চ স্বরের গান, D) দর্শকদের চিৎকার",সমন্বয়,1,no mistake,no correction needed,no correction needed,no answer needed
pic24,IBQ,Bangladesh_IBQ.xlsx,Nouka Baich,ছবিতে প্রতিযোগীদের উদ্যম কীভাবে প্রদর্শিত হচ্ছে?,"A) জোরালো রোয়িং, B) একযোগে রোয়িং, C) দ্রুত গতি, D) শক্তির প্রদর্শন",একযোগে রোয়িং,1,no mistake,no correction needed,no correction needed,no answer needed
pic1,IBQ,Bangladesh_IBQ.xlsx,Golla Chut,গোল্লাছুট প্রতিযোগিতায় অংশগ্রহণকারীদের লক্ষ্য কী?,"A) লক্ষ্যবস্তুতে পৌঁছানো, B) সংকেত পাওয়া, C) পালানো, D) সংকেত দেওয়া",লক্ষ্যবস্তুতে পৌঁছানো,1,no mistake,no correction needed,no correction needed,no answer needed
pic1,IBQ,Bangladesh_IBQ.xlsx,Golla Chut,ছবিতে প্রতিযোগিতার পরিবেশ কেমন?,"A) উদ্দীপনা, B) শান্ত, C) উৎফুল্ল, D) নীরব",উদ্দীপনা,1,no mistake,no correction needed,no correction needed,no answer needed
pic2,IBQ,Bangladesh_IBQ.xlsx,Golla Chut,গোল্লাছুট প্রতিযোগিতায় কোন কৌশলটি সবচেয়ে কার্যকর?,"A) দ্রুত দৌড়ানো, B) সমন্বয়, C) ধৈর্য, D) শক্তি",দ্রুত দৌড়ানো,1,no mistake,no correction needed,no correction needed,no answer needed
pic2,IBQ,Bangladesh_IBQ.xlsx,Golla Chut,ছবিতে প্রতিযোগীদের মনোভাব কীভাবে প্রদর্শিত হচ্ছে?,"A) উৎসাহী, B) শান্ত, C) উৎফুল্ল, D) নির্বিকার",উৎসাহী,1,no mistake,no correction needed,no correction needed,no answer needed
pic3,IBQ,Bangladesh_IBQ.xlsx,Golla Chut,গোল্লাছুট প্রতিযোগিতায় অংশগ্রহণকারীরা কীভাবে একসঙ্গে কাজ করছে?,"A) দ্রুত দৌড়ানো, B) সমন্বয়, C) ধৈর্য, D) শক্তি",সমন্বয়,1,no mistake,no correction needed,no correction needed,no answer needed
pic3,IBQ,Bangladesh_IBQ.xlsx,Golla Chut,ছবিতে প্রতিযোগিতার উত্তেজনা কেমন?,"A) উচ্চ, B) নিম্ন, C) মাঝারি, D) পরিবর্তনশীল",উচ্চ,1,no mistake,no correction needed,no correction needed,no answer needed
pic5,IBQ,Bangladesh_IBQ.xlsx,Golla Chut,গোল্লাছুট প্রতিযোগিতায় অংশগ্রহণকারীরা কীভাবে তাদের কৌশল পরিচালনা করছে?,"A) দ্রুত দৌড়ানো, B) সমন্বয়, C) ধৈর্য, D) শক্তি",সমন্বয়,1,no mistake,no correction needed,no correction needed,no answer needed
pic6,IBQ,Bangladesh_IBQ.xlsx,Golla Chut,গোল্লাছুট প্রতিযোগিতায় অংশগ্রহণকারীরা কীভাবে তাদের কৌশল ব্যবহার করছে?,"A) দ্রুত দৌড়ানো, B) সমন্বয়, C) ধৈর্য, D) শক্তি",দ্রুত দৌড়ানো,1,no mistake,no correction needed,no correction needed,no answer needed
pic7,IBQ,Bangladesh_IBQ.xlsx,Golla Chut,ছবিতে প্রতিযোগীদের উদ্যম কেমন?,"A) উচ্চ, B) নিম্ন, C) মাঝারি, D) পরিবর্তনশীল",উচ্চ,1,no mistake,no correction needed,no correction needed,no answer needed
pic8,IBQ,Bangladesh_IBQ.xlsx,Golla Chut,গোল্লাছুট প্রতিযোগিতায় অংশগ্রহণকারীরা কীভাবে তাদের সেরা প্রচেষ্টা প্রদর্শন করছে?,"A) দ্রুত দৌড়ানো, B) সমন্বয়, C) ধৈর্য, D) শক্তি",দ্রুত দৌড়ানো,1,no mistake,no correction needed,no correction needed,no answer needed
pic9,IBQ,Bangladesh_IBQ.xlsx,Golla Chut,গোল্লাছুট প্রতিযোগিতায় অংশগ্রহণকারীরা কীভাবে তাদের গতি নিয়ন্ত্রণ করছে?,"A) দ্রুত দৌড়ানো, B) সমন্বয়, C) ধৈর্য, D) শক্তি",দ্রুত দৌড়ানো,0,"The question asks how participants control their speed in a 'gollachut' competition. While running fast is *a* way to participate, 'controlling speed' implies more than just speed itself. Coordination, endurance, and strength are all factors in *controlling* speed. The question and options need refinement to focus on the aspect of control.",গোল্লাছুট প্রতিযোগিতায় অংশগ্রহণকারীরা তাদের গতি নিয়ন্ত্রণের জন্য প্রধানত কোনটির ওপর নির্ভর করে?,"['A) দ্রুত দৌড়ানো', 'B) শারীরিক সমন্বয়', 'C) দম বা ধৈর্য', 'D) পেশী শক্তি']",B) শারীরিক সমন্বয়
pic10,IBQ,Bangladesh_IBQ.xlsx,Golla Chut,গোল্লাছুট প্রতিযোগিতায় অংশগ্রহণকারীরা কীভাবে তাদের শক্তি ব্যবহার করছে?,"A) দ্রুত দৌড়ানো, B) সমন্বয়, C) ধৈর্য, D) শক্তি সংরক্ষণ",দ্রুত দৌড়ানো,1,no mistake,no correction needed,no correction needed,no answer needed
pic11,IBQ,Bangladesh_IBQ.xlsx,Golla Chut,ছবিতে প্রতিযোগীদের মনোভাব কেমন?,"A) উৎসাহী, B) শান্ত, C) উৎফুল্ল, D) নীরব",উৎসাহী,1,no mistake,no correction needed,no correction needed,no answer needed
pic11,IBQ,Bangladesh_IBQ.xlsx,Golla Chut,গোল্লাছুট প্রতিযোগিতায় অংশগ্রহণকারীরা কীভাবে তাদের শক্তি পরিচালনা করছে?,"A) দ্রুত দৌড়ানো, B) সমন্বয়, C) ধৈর্য, D) শক্তি সংরক্ষণ",শক্তি সংরক্ষণ,1,no mistake,no correction needed,no correction needed,no answer needed
pic12,IBQ,Bangladesh_IBQ.xlsx,Golla Chut,গোল্লাছুট প্রতিযোগিতায় অংশগ্রহণকারীরা কীভাবে তাদের দৌড়ানো কৌশল ব্যবহার করছে?,"A) দ্রুত দৌড়ানো, B) সমন্বয়, C) ধৈর্য, D) শক্তি",দ্রুত দৌড়ানো,1,no mistake,no correction needed,no correction needed,no answer needed
pic13,IBQ,Bangladesh_IBQ.xlsx,Golla Chut,গোল্লাছুট প্রতিযোগিতায় অংশগ্রহণকারীরা কীভাবে তাদের উদ্যম ব্যবহার করছে?,"A) দ্রুত দৌড়ানো, B) সমন্বয়, C) ধৈর্য, D) শক্তি",দ্রুত দৌড়ানো,1,no mistake,no correction needed,no correction needed,no answer needed
pic1,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় প্রতিযোগীদের লক্ষ্য কী?,"A) নির্ধারিত লাইন অতিক্রম করা, B) শক্তি প্রদর্শন, C) পালের ব্যবহার, D) সমন্বয়",নির্ধারিত লাইন অতিক্রম করা,1,no mistake,no correction needed,no correction needed,no answer needed
pic1,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,ছবিতে প্রতিযোগিতার পরিবেশ কেমন?,"A) উত্সাহী, B) শান্ত, C) উৎফুল্ল, D) বিরক্তিকর",উত্সাহী,1,no mistake,no correction needed,no correction needed,no answer needed
pic2,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় অংশগ্রহণকারীদের মধ্যে কোন গুণটি প্রকাশ পায়?,"A) টিমওয়ার্ক, B) স্বতন্ত্র দক্ষতা, C) শক্তি, D) সহনশীলতা",টিমওয়ার্ক,1,no mistake,no correction needed,no correction needed,no answer needed
pic2,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,ছবিতে প্রতিযোগীদের মধ্যে কী ধরনের মনোভাব দেখানো হয়েছে?,"A) উদ্যম, B) নৈঃশব্দ্য, C) বিরক্তি, D) উদাসীনতা",উদ্যম,1,no mistake,no correction needed,no correction needed,no answer needed
pic3,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় কোন কৌশলটি সর্বাধিক কার্যকর?,"A) দ্রুত দৌড়ানো, B) ঝুঁকি নেওয়া, C) সঠিক লক্ষ্য স্থাপন, D) শক্তি প্রদর্শন",দ্রুত দৌড়ানো,1,no mistake,no correction needed,no correction needed,no answer needed
pic3,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,ছবিতে প্রতিযোগীদের মধ্যে কোন গুণটি প্রদর্শিত হচ্ছে?,"A) দলগত কাজ, B) স্বতন্ত্র দক্ষতা, C) উৎসাহ, D) সহনশীলতা",দলগত কাজ,1,no mistake,no correction needed,no correction needed,no answer needed
pic4,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় কোন দিকটি গুরুত্বপূর্ণ?,"A) গতি, B) কৌশল, C) মনোযোগ, D) সমন্বয়",কৌশল,1,no mistake,no correction needed,no correction needed,no answer needed
pic4,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,ছবিতে প্রতিযোগিতার উত্তেজনা কেমন?,"A) উচ্চ, B) নিম্ন, C) মাঝারি, D) পরিবর্তনশীল",উচ্চ,1,no mistake,no correction needed,no correction needed,no answer needed
pic5,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় অংশগ্রহণকারীরা কোন পদ্ধতি ব্যবহার করছেন?,"A) দ্রুত গতি, B) ধৈর্য, C) পরিকল্পনা, D) সমন্বয়",সমন্বয়,1,no mistake,no correction needed,no correction needed,no answer needed
pic5,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,ছবিতে দর্শকদের প্রতিক্রিয়া কেমন?,"A) উদ্দীপনা, B) নৈঃশব্দ্য, C) বিরক্তি, D) নির্বিকার",উদ্দীপনা,1,no mistake,no correction needed,no correction needed,no answer needed
pic6,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় কোন দিকটি সবচেয়ে গুরুত্বপূর্ণ?,"A) গতি, B) কৌশল, C) শক্তি, D) মনোযোগ",কৌশল,1,no mistake,no correction needed,no correction needed,no answer needed
pic7,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় প্রতিযোগীরা কীভাবে তাদের কৌশল ব্যবহার করছে?,"A) দ্রুত দৌড়ানো, B) অবিচল মনোযোগ, C) পরিকল্পনা, D) শক্তি প্রদর্শন",পরিকল্পনা,1,no mistake,no correction needed,no correction needed,no answer needed
pic8,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় কোন কৌশলটি সফলতার চাবিকাঠি?,"A) দ্রুত দৌড়ানো, B) সঠিক লক্ষ্য স্থাপন, C) সমন্বয়, D) ধৈর্য",সঠিক লক্ষ্য স্থাপন,1,no mistake,no correction needed,no correction needed,no answer needed
pic9,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,ছবিতে প্রতিযোগীদের উত্তেজনা কীভাবে প্রদর্শিত হচ্ছে?,"A) উদ্যম, B) শান্ত, C) উৎসাহিত, D) উৎফুল্ল",উৎসাহিত,1,no mistake,no correction needed,no correction needed,no answer needed
pic9,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় অংশগ্রহণকারীরা কোন দিকটি উন্নত করতে কাজ করছে?,"A) গতি, B) সমন্বয়, C) ধৈর্য, D) কৌশল",কৌশল,1,no mistake,no correction needed,no correction needed,no answer needed
pic10,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,ছবিতে প্রতিযোগীদের মধ্যে কোন অভিব্যক্তি প্রদর্শিত হচ্ছে?,"A) গম্ভীর, B) উৎসাহী, C) উৎফুল্ল, D) উদাসীন",উৎসাহী,1,no mistake,no correction needed,no correction needed,no answer needed
pic10,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় অংশগ্রহণকারীদের মধ্যে কোন দক্ষতা সবচেয়ে গুরুত্বপূর্ণ?,"A) গতি, B) সহনশীলতা, C) কৌশল, D) শক্তি",কৌশল,1,no mistake,no correction needed,no correction needed,no answer needed
pic11,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,ছবিতে প্রতিযোগীরা কীভাবে তাদের কৌশল প্রদর্শন করছে?,"A) দ্রুত দৌড়ানো, B) সমন্বয়িত পদক্ষেপ, C) কৌশলী ঘূর্ণন, D) ধৈর্যশীল পরিকল্পনা",সমন্বয়িত পদক্ষেপ,1,no mistake,no correction needed,no correction needed,no answer needed
pic11,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় কোন ধরনের কৌশল প্রয়োজন?,"A) সমন্বয়, B) গতি, C) ধৈর্য, D) নির্ভুলতা",সমন্বয়,1,no mistake,no correction needed,no correction needed,no answer needed
pic12,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,ছবিতে প্রতিযোগীরা কী ধরনের মনোযোগ দিচ্ছে?,"A) উচ্চ, B) মাঝারি, C) নিম্ন, D) পরিবর্তনশীল",উচ্চ,1,no mistake,no correction needed,no correction needed,no answer needed
pic12,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় অংশগ্রহণকারীরা কীভাবে তাদের লক্ষ্য অর্জন করছে?,"A) দ্রুত দৌড়ানো, B) সমন্বয়, C) কৌশল, D) ধৈর্য",কৌশল,1,no mistake,no correction needed,no correction needed,no answer needed
pic13,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় প্রতিযোগীরা কোন ধরনের প্রতিযোগিতার মুখোমুখি হচ্ছে?,"A) শক্তি প্রদর্শন, B) ধৈর্য, C) গতি, D) কৌশল",কৌশল,1,no mistake,no correction needed,no correction needed,no answer needed
pic14,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,ছবিতে প্রতিযোগীদের মনোভাব কীভাবে প্রদর্শিত হচ্ছে?,"A) গম্ভীর, B) উৎসাহী, C) উৎফুল্ল, D) নির্বিকার",উৎসাহী,1,no mistake,no correction needed,no correction needed,no answer needed
pic14,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় কোন দক্ষতাটি সবচেয়ে গুরুত্বপূর্ণ?,"A) গতি, B) শক্তি, C) কৌশল, D) সহনশীলতা",কৌশল,1,no mistake,no correction needed,no correction needed,no answer needed
pic15,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,ছবিতে প্রতিযোগিতার পরিবেশ কীভাবে প্রদর্শিত হয়েছে?,"A) উত্তেজনা, B) শান্ত, C) নীরব, D) স্বাভাবিক",উত্তেজনা,1,no mistake,no correction needed,no correction needed,no answer needed
pic15,IBQ,Bangladesh_IBQ.xlsx,Dariabandha,দাড়িয়াবান্ধা প্রতিযোগিতায় অংশগ্রহণকারীরা কীভাবে তাদের গতি নিয়ন্ত্রণ করছে?,"A) দ্রুত দৌড়ানো, B) সমন্বয়, C) ধৈর্য, D) শক্তি",দ্রুত দৌড়ানো,0,"The question is about 'দাড়িয়াবান্ধা' (Dariabandha), a traditional game, and asks how participants control their speed. While running fast is *a* component, it's not the primary way speed is 'controlled'. The image shows people playing a game on a field, and it appears to be some sort of tag or chase game. 'Coordination' is a more relevant answer as it relates to maneuvering and avoiding opponents.",দাড়িয়াবান্ধা প্রতিযোগিতায় অংশগ্রহণকারীরা কীভাবে নিজেদের চালচলন নিয়ন্ত্রণ করে?,"['দ্রুত দৌড়ানো', 'সমন্বয়', 'ধৈর্য', 'শক্তি']",সমন্বয়
